participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.baillon_equivalent,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
13,e06tej5z,,1,63,63,terminate,Results,2021-01-11 11:11:48.922300+00:00,1,,,10.00,13,,,,,,8,2,3,16,9,Chrome Test,59,21,Wette,93,E13,1,0,0.00,1,4,izulz3y4,,,,,0
14,c4whrv9b,,1,63,63,terminate,Results,2021-01-11 11:11:48.949961+00:00,1,,,10.00,14,,,,,,8,1,1,16,9,Chrome Test,89,33,Wette,26,E2,0,0,0.00,1,4,izulz3y4,,,,,0
15,pvoiad0c,,1,63,63,terminate,Results,2021-01-11 11:11:48.977742+00:00,1,,,10.00,15,,,,,,8,1,4,16,9,Chrome Test,32,57,Lotterie,26,E23,1,1,10.00,1,4,izulz3y4,,,,,0
16,zwilwcx6,,1,63,63,terminate,Results,2021-01-11 11:11:49.005540+00:00,1,,,0.00,16,,,,,,8,2,3,16,9,Chrome Test,98,1,Wette,38,E12,1,0,0.00,1,4,izulz3y4,,,,,0
17,skvswx5q,,1,63,63,terminate,Results,2021-01-11 11:11:49.033952+00:00,1,,,10.00,17,,,,,,8,1,4,16,9,Chrome Test,86,6,Wette,67,E23,1,0,0.00,1,4,izulz3y4,,,,,0
18,h8xxm0t1,,1,63,63,terminate,Results,2021-01-11 11:11:49.060270+00:00,1,,,10.00,18,,,,,,8,2,3,16,9,Chrome Test,79,4,Wette,1,E1,1,0,0.00,1,4,izulz3y4,,,,,0
19,gicioedr,,1,63,63,terminate,Results,2021-01-11 11:11:49.089963+00:00,1,,,0.00,19,,,,,,8,1,3,16,9,Chrome Test,92,52,Wette,87,E2,0,0,0.00,1,4,izulz3y4,,,,,0
20,yzuammki,,1,63,63,terminate,Results,2021-01-11 11:11:49.118514+00:00,1,,,0.00,20,,,,,,8,1,3,16,9,Chrome Test,5,93,Lotterie,92,E1,1,0,0.00,1,4,izulz3y4,,,,,0
21,tyrz1xxz,,1,63,63,terminate,Results,2021-01-11 11:11:49.145350+00:00,1,,,0.00,21,,,,,,8,2,3,16,9,Chrome Test,75,77,Lotterie,27,E3,1,0,0.00,1,4,izulz3y4,,,,,0
22,ks24r2lj,,1,63,63,terminate,Results,2021-01-11 11:11:49.174852+00:00,1,,,0.00,22,,,,,,8,2,4,16,9,Chrome Test,31,13,Wette,23,E23,0,1,0.00,1,4,izulz3y4,,,,,0
23,b4hrbvvf,,1,63,63,terminate,Results,2021-01-11 11:11:49.206863+00:00,1,,,0.00,23,,,,,,8,1,4,16,9,Chrome Test,8,5,Wette,32,E2,1,0,0.00,1,4,izulz3y4,,,,,0
24,n3elx8fj,,1,63,63,terminate,Results,2021-01-11 11:11:49.307856+00:00,1,,,10.00,24,,,,,,8,2,3,16,9,Chrome Test,87,97,Lotterie,13,E2,1,0,0.00,1,4,izulz3y4,,,,,0
25,nsjjgmmu,,1,63,63,terminate,Results,2021-01-11 11:11:49.338135+00:00,1,,,0.00,25,,,,,,8,1,3,16,9,Chrome Test,25,0,Wette,86,E13,1,0,0.00,1,4,izulz3y4,,,,,0
26,s899en9g,,1,63,63,terminate,Results,2021-01-11 11:11:49.379710+00:00,1,,,10.00,26,,,,,,8,1,4,16,9,Chrome Test,29,77,Lotterie,60,E3,1,0,0.00,1,4,izulz3y4,,,,,0
27,27841yy1,,1,63,63,terminate,Results,2021-01-11 11:11:49.409300+00:00,1,,,0.00,27,,,,,,8,2,1,16,9,Chrome Test,2,2,Lotterie,27,E3,0,0,0.00,1,4,izulz3y4,,,,,0
28,m2d7ztla,,1,63,63,terminate,Results,2021-01-11 11:11:49.440436+00:00,1,,,0.00,28,,,,,,8,1,2,16,9,Chrome Test,61,78,Lotterie,40,E3,1,0,0.00,1,4,izulz3y4,,,,,0
29,eh2a0r3c,,1,63,63,terminate,Results,2021-01-11 11:11:49.468329+00:00,1,,,0.00,29,,,,,,8,2,4,16,9,Chrome Test,90,22,Wette,79,E1,1,0,0.00,1,4,izulz3y4,,,,,0
30,il4g6njw,,1,63,63,terminate,Results,2021-01-11 11:11:49.494947+00:00,1,,,10.00,30,,,,,,8,2,2,16,9,Chrome Test,55,51,Wette,48,E23,1,0,0.00,1,4,izulz3y4,,,,,0
31,238w8cx8,,1,63,63,terminate,Results,2021-01-11 11:11:49.520963+00:00,1,,,10.00,31,,,,,,8,2,4,16,9,Chrome Test,94,24,Wette,9,E2,0,0,0.00,1,4,izulz3y4,,,,,0
32,hpsg8adc,,1,63,63,terminate,Results,2021-01-11 11:11:49.546706+00:00,1,,,0.00,32,,,,,,8,2,1,16,9,Chrome Test,72,63,Wette,0,E23,0,0,0.00,1,4,izulz3y4,,,,,0
33,s7g3k96k,,1,63,63,terminate,Results,2021-01-11 11:11:49.577094+00:00,1,,,10.00,33,,,,,,8,2,3,16,9,Chrome Test,39,38,Wette,22,E3,0,0,0.00,1,4,izulz3y4,,,,,0
34,f6q3p50o,,1,63,63,terminate,Results,2021-01-11 11:11:49.605563+00:00,1,,,10.00,34,,,,,,8,2,3,16,9,Chrome Test,17,82,Lotterie,81,E23,1,0,0.00,1,4,izulz3y4,,,,,0
35,069bb8rl,,1,63,63,terminate,Results,2021-01-11 11:11:49.636216+00:00,1,,,10.00,35,,,,,,8,1,3,16,9,Chrome Test,20,78,Lotterie,96,E3,0,0,0.00,1,4,izulz3y4,,,,,0
36,1thq0ael,,1,63,63,terminate,Results,2021-01-11 11:11:49.662251+00:00,1,,,10.00,36,,,,,,8,1,1,16,9,Chrome Test,58,19,Wette,31,E2,1,0,0.00,1,4,izulz3y4,,,,,0
37,8xe0xf96,,1,63,63,terminate,Results,2021-01-11 11:11:49.700612+00:00,1,,,0.00,37,,,,,,8,1,4,16,9,Chrome Test,36,69,Lotterie,82,E1,0,0,0.00,1,4,izulz3y4,,,,,0
38,5jkh3r9o,,1,63,63,terminate,Results,2021-01-11 11:11:49.730924+00:00,1,,,10.00,38,,,,,,8,1,3,16,9,Chrome Test,61,56,Wette,56,E13,0,0,0.00,1,4,izulz3y4,,,,,0
39,dhjdw4xb,,1,63,63,terminate,Results,2021-01-11 11:11:49.760026+00:00,1,,,10.00,39,,,,,,8,1,3,16,9,Chrome Test,12,19,Lotterie,49,E3,0,0,0.00,1,4,izulz3y4,,,,,0
40,fdpgrumz,,1,63,63,terminate,Results,2021-01-11 11:11:49.789138+00:00,1,,,10.00,40,,,,,,8,2,1,16,9,Chrome Test,41,28,Wette,87,E2,0,0,0.00,1,4,izulz3y4,,,,,0
41,5rcqr7gi,,1,63,63,terminate,Results,2021-01-11 11:11:49.819268+00:00,1,,,0.00,41,,,,,,8,1,4,16,9,Chrome Test,55,6,Wette,86,E13,1,0,0.00,1,4,izulz3y4,,,,,0
42,2g8ifgs8,,1,63,63,terminate,Results,2021-01-11 11:11:49.845890+00:00,1,,,10.00,42,,,,,,8,2,3,16,9,Chrome Test,4,97,Lotterie,27,E2,1,0,0.00,1,4,izulz3y4,,,,,0
43,73miakwe,,1,63,63,terminate,Results,2021-01-11 11:11:49.874513+00:00,1,,,10.00,43,,,,,,8,1,3,16,9,Chrome Test,29,31,Lotterie,59,E2,0,0,0.00,1,4,izulz3y4,,,,,0
44,vxkqkwwm,,1,63,63,terminate,Results,2021-01-11 11:11:49.903893+00:00,1,,,0.00,44,,,,,,8,1,4,16,9,Chrome Test,76,33,Wette,99,E1,1,0,0.00,1,4,izulz3y4,,,,,0
45,c17h252w,,1,63,63,terminate,Results,2021-01-11 11:11:49.930042+00:00,1,,,10.00,45,,,,,,8,1,4,16,9,Chrome Test,52,65,Lotterie,16,E13,1,0,0.00,1,4,izulz3y4,,,,,0
46,ttmymb13,,1,63,63,terminate,Results,2021-01-11 11:11:49.963059+00:00,1,,,0.00,46,,,,,,8,2,3,16,9,Chrome Test,1,29,Lotterie,6,E1,1,0,0.00,1,4,izulz3y4,,,,,0
47,5do5gzmz,,1,63,63,terminate,Results,2021-01-11 11:11:50.009646+00:00,1,,,0.00,47,,,,,,8,2,1,16,9,Chrome Test,70,48,Wette,31,E23,1,0,0.00,1,4,izulz3y4,,,,,0
48,785z6zxz,,1,63,63,terminate,Results,2021-01-11 11:11:50.068787+00:00,1,,,10.00,48,,,,,,8,1,1,16,9,Chrome Test,100,60,Wette,97,E2,1,0,0.00,1,4,izulz3y4,,,,,0
49,mjz8ifv4,,1,63,63,terminate,Results,2021-01-11 11:11:50.120122+00:00,1,,,0.00,49,,,,,,8,2,3,16,9,Chrome Test,64,97,Lotterie,70,E13,1,0,0.00,1,4,izulz3y4,,,,,0
50,y4fde6on,,1,63,63,terminate,Results,2021-01-11 11:11:50.165301+00:00,1,,,0.00,50,,,,,,8,1,3,16,9,Chrome Test,17,40,Lotterie,40,E23,1,0,0.00,1,4,izulz3y4,,,,,0
51,b3t9nxh4,,1,63,63,terminate,Results,2021-01-11 11:11:50.209491+00:00,1,,,0.00,51,,,,,,8,1,1,16,9,Chrome Test,1,8,Lotterie,32,E23,0,0,0.00,1,4,izulz3y4,,,,,0
52,71xcnwid,,1,63,63,terminate,Results,2021-01-11 11:11:50.257253+00:00,1,,,10.00,52,,,,,,8,1,4,16,9,Chrome Test,87,50,Wette,82,E3,0,0,0.00,1,4,izulz3y4,,,,,0
53,jmufgevg,,1,63,63,terminate,Results,2021-01-11 11:11:50.304285+00:00,1,,,0.00,53,,,,,,8,2,4,16,9,Chrome Test,5,51,Lotterie,15,E23,1,0,0.00,1,4,izulz3y4,,,,,0
54,iyzvnyz7,,1,63,63,terminate,Results,2021-01-11 11:11:50.346421+00:00,1,,,10.00,54,,,,,,8,2,1,16,9,Chrome Test,90,55,Wette,77,E3,0,0,0.00,1,4,izulz3y4,,,,,0
55,n996iuqm,,1,63,63,terminate,Results,2021-01-11 11:11:50.392997+00:00,1,,,0.00,55,,,,,,8,1,1,16,9,Chrome Test,2,18,Lotterie,98,E2,0,0,0.00,1,4,izulz3y4,,,,,0
56,ffjezpq0,,1,63,63,terminate,Results,2021-01-11 11:11:50.436213+00:00,1,,,10.00,56,,,,,,8,2,4,16,9,Chrome Test,78,66,Wette,89,E23,1,0,0.00,1,4,izulz3y4,,,,,0
57,611hdvwc,,1,63,63,terminate,Results,2021-01-11 11:11:50.471802+00:00,1,,,10.00,57,,,,,,8,2,2,16,9,Chrome Test,90,76,Wette,60,E1,1,0,0.00,1,4,izulz3y4,,,,,0
58,ngtacrau,,1,63,63,terminate,Results,2021-01-11 11:11:50.520239+00:00,1,,,10.00,58,,,,,,8,1,4,16,9,Chrome Test,57,6,Wette,18,E1,0,0,0.00,1,4,izulz3y4,,,,,0
59,6nl25hcg,,1,63,63,terminate,Results,2021-01-11 11:11:50.562049+00:00,1,,,0.00,59,,,,,,8,2,1,16,9,Chrome Test,17,92,Lotterie,60,E3,1,0,0.00,1,4,izulz3y4,,,,,0
60,32y74fi1,,1,63,63,terminate,Results,2021-01-11 11:11:50.597109+00:00,1,,,0.00,60,,,,,,8,1,2,16,9,Chrome Test,73,28,Wette,60,E13,0,0,0.00,1,4,izulz3y4,,,,,0
61,cbmvbzh2,,1,63,63,terminate,Results,2021-01-11 11:11:50.627468+00:00,1,,,0.00,61,,,,,,8,2,3,16,9,Chrome Test,25,19,Wette,42,E13,0,0,0.00,1,4,izulz3y4,,,,,0
62,e0iemexn,,1,63,63,terminate,Results,2021-01-11 11:11:50.657380+00:00,1,,,0.00,62,,,,,,8,2,4,16,9,Chrome Test,25,34,Lotterie,48,E1,0,0,0.00,1,4,izulz3y4,,,,,0
63,pdhtv9yv,,1,63,63,terminate,Results,2021-01-11 11:11:50.688101+00:00,1,,,0.00,63,,,,,,8,1,1,16,9,Chrome Test,8,49,Lotterie,22,E3,1,0,0.00,1,4,izulz3y4,,,,,0
64,wxvvxojc,,1,63,63,terminate,Results,2021-01-11 11:11:50.713823+00:00,1,,,10.00,64,,,,,,8,1,2,16,9,Chrome Test,69,62,Wette,99,E23,1,0,0.00,1,4,izulz3y4,,,,,0
65,tlu4okd3,,1,63,63,terminate,Results,2021-01-11 11:11:50.740723+00:00,1,,,0.00,65,,,,,,8,2,1,16,9,Chrome Test,79,68,Wette,42,E3,0,0,0.00,1,4,izulz3y4,,,,,0
66,jflfq0yc,,1,63,63,terminate,Results,2021-01-11 11:11:50.769502+00:00,1,,,10.00,66,,,,,,8,2,1,16,9,Chrome Test,52,50,Wette,45,E23,1,0,0.00,1,4,izulz3y4,,,,,0
67,xsqb0mtu,,1,63,63,terminate,Results,2021-01-11 11:11:50.799143+00:00,1,,,10.00,67,,,,,,8,2,1,16,9,Chrome Test,66,17,Wette,41,E12,1,0,0.00,1,4,izulz3y4,,,,,0
68,4qf6mnme,,1,63,63,terminate,Results,2021-01-11 11:11:50.829187+00:00,1,,,0.00,68,,,,,,8,1,3,16,9,Chrome Test,18,89,Lotterie,64,E3,1,0,0.00,1,4,izulz3y4,,,,,0
69,xzeotq5n,,1,63,63,terminate,Results,2021-01-11 11:11:50.859614+00:00,1,,,0.00,69,,,,,,8,2,2,16,9,Chrome Test,60,73,Lotterie,31,E1,1,0,0.00,1,4,izulz3y4,,,,,0
70,e4o9ded0,,1,63,63,terminate,Results,2021-01-11 11:11:50.889983+00:00,1,,,10.00,70,,,,,,8,2,2,16,9,Chrome Test,16,32,Lotterie,37,E12,0,0,0.00,1,4,izulz3y4,,,,,0
71,ahhh3a9o,,1,63,63,terminate,Results,2021-01-11 11:11:50.919429+00:00,1,,,10.00,71,,,,,,8,1,1,16,9,Chrome Test,88,90,Lotterie,18,E13,1,0,0.00,1,4,izulz3y4,,,,,0
72,yukykt5n,,1,63,63,terminate,Results,2021-01-11 11:11:51.023545+00:00,1,,,10.00,72,,,,,,8,2,4,16,9,Chrome Test,35,83,Lotterie,56,E23,1,0,0.00,1,4,izulz3y4,,,,,0
73,140bc1na,,1,63,63,terminate,Results,2021-01-11 11:11:51.056696+00:00,1,,,0.00,73,,,,,,8,2,3,16,9,Chrome Test,97,83,Wette,55,E1,0,0,0.00,1,4,izulz3y4,,,,,0
74,ft8s9e0t,,1,63,63,terminate,Results,2021-01-11 11:11:51.088184+00:00,1,,,10.00,74,,,,,,8,2,2,16,9,Chrome Test,14,20,Lotterie,21,E13,0,0,0.00,1,4,izulz3y4,,,,,0
75,u9q108nl,,1,63,63,terminate,Results,2021-01-11 11:11:51.117243+00:00,1,,,10.00,75,,,,,,8,1,3,16,9,Chrome Test,46,90,Lotterie,16,E2,1,0,0.00,1,4,izulz3y4,,,,,0
76,gw6gboqy,,1,63,63,terminate,Results,2021-01-11 11:11:51.145266+00:00,1,,,0.00,76,,,,,,8,2,3,16,9,Chrome Test,30,92,Lotterie,26,E13,1,0,0.00,1,4,izulz3y4,,,,,0
77,fiohpoyd,,1,63,63,terminate,Results,2021-01-11 11:11:51.177188+00:00,1,,,0.00,77,,,,,,8,2,4,16,9,Chrome Test,32,37,Lotterie,30,E23,1,0,0.00,1,4,izulz3y4,,,,,0
78,4xf8pi1e,,1,63,63,terminate,Results,2021-01-11 11:11:51.207285+00:00,1,,,0.00,78,,,,,,8,2,3,16,9,Chrome Test,85,46,Wette,33,E12,1,0,0.00,1,4,izulz3y4,,,,,0
79,x7y76bhw,,1,63,63,terminate,Results,2021-01-11 11:11:51.235616+00:00,1,,,10.00,79,,,,,,8,2,3,16,9,Chrome Test,73,51,Wette,29,E12,1,0,0.00,1,4,izulz3y4,,,,,0
80,ncggrsfu,,1,63,63,terminate,Results,2021-01-11 11:11:51.262222+00:00,1,,,0.00,80,,,,,,8,2,4,16,9,Chrome Test,59,38,Wette,39,E23,1,0,0.00,1,4,izulz3y4,,,,,0
81,2ylz15hm,,1,63,63,terminate,Results,2021-01-11 11:11:51.294081+00:00,1,,,0.00,81,,,,,,8,2,2,16,9,Chrome Test,19,1,Wette,41,E12,1,0,0.00,1,4,izulz3y4,,,,,0
82,qohf7871,,1,63,63,terminate,Results,2021-01-11 11:11:51.321948+00:00,1,,,10.00,82,,,,,,8,1,4,16,9,Chrome Test,87,1,Wette,67,E23,1,0,0.00,1,4,izulz3y4,,,,,0
83,kv39zq8y,,1,63,63,terminate,Results,2021-01-11 11:11:51.351020+00:00,1,,,0.00,83,,,,,,8,2,1,16,9,Chrome Test,49,35,Wette,61,E13,1,0,0.00,1,4,izulz3y4,,,,,0
84,1f3z9f8i,,1,63,63,terminate,Results,2021-01-11 11:11:51.381699+00:00,1,,,0.00,84,,,,,,8,2,4,16,9,Chrome Test,19,91,Lotterie,63,E1,1,0,0.00,1,4,izulz3y4,,,,,0
85,73gf33se,,1,63,63,terminate,Results,2021-01-11 11:11:51.410834+00:00,1,,,10.00,85,,,,,,8,2,2,16,9,Chrome Test,89,90,Lotterie,89,E3,1,0,0.00,1,4,izulz3y4,,,,,0
86,3gy3uyfd,,1,63,63,terminate,Results,2021-01-11 11:11:51.440158+00:00,1,,,10.00,86,,,,,,8,1,1,16,9,Chrome Test,90,63,Wette,72,E23,0,0,0.00,1,4,izulz3y4,,,,,0
87,p0vwm5ha,,1,63,63,terminate,Results,2021-01-11 11:11:51.468960+00:00,1,,,0.00,87,,,,,,8,1,4,16,9,Chrome Test,52,70,Lotterie,43,E23,1,0,0.00,1,4,izulz3y4,,,,,0
88,7vwpo5lb,,1,63,63,terminate,Results,2021-01-11 11:11:51.499309+00:00,1,,,10.00,88,,,,,,8,2,2,16,9,Chrome Test,97,83,Wette,100,E12,1,0,0.00,1,4,izulz3y4,,,,,0
89,a6fzzgjt,,1,63,63,terminate,Results,2021-01-11 11:11:51.526950+00:00,1,,,0.00,89,,,,,,8,2,4,16,9,Chrome Test,18,75,Lotterie,27,E13,1,0,0.00,1,4,izulz3y4,,,,,0
90,sl4xownc,,1,63,63,terminate,Results,2021-01-11 11:11:51.559174+00:00,1,,,10.00,90,,,,,,8,2,4,16,9,Chrome Test,47,56,Lotterie,65,E12,0,0,0.00,1,4,izulz3y4,,,,,0
91,4xyjcesj,,1,63,63,terminate,Results,2021-01-11 11:11:51.589748+00:00,1,,,10.00,91,,,,,,8,1,3,16,9,Chrome Test,33,29,Wette,52,E3,0,0,0.00,1,4,izulz3y4,,,,,0
92,fev7wv8v,,1,63,63,terminate,Results,2021-01-11 11:11:51.616590+00:00,1,,,10.00,92,,,,,,8,1,2,16,9,Chrome Test,91,90,Wette,90,E1,0,0,0.00,1,4,izulz3y4,,,,,0
93,w7mcpufs,,1,63,63,terminate,Results,2021-01-11 11:11:51.643635+00:00,1,,,0.00,93,,,,,,8,1,4,16,9,Chrome Test,38,2,Wette,67,E13,1,0,0.00,1,4,izulz3y4,,,,,0
94,1t7eeees,,1,63,63,terminate,Results,2021-01-11 11:11:51.674974+00:00,1,,,10.00,94,,,,,,8,1,4,16,9,Chrome Test,93,80,Wette,23,E2,1,0,0.00,1,4,izulz3y4,,,,,0
95,6vpr15io,,1,63,63,terminate,Results,2021-01-11 11:11:51.705067+00:00,1,,,0.00,95,,,,,,8,1,4,16,9,Chrome Test,92,32,Wette,12,E13,0,0,0.00,1,4,izulz3y4,,,,,0
96,tqvu8kvg,,1,63,63,terminate,Results,2021-01-11 11:11:51.734212+00:00,1,,,0.00,96,,,,,,8,2,1,16,9,Chrome Test,71,79,Lotterie,14,E3,1,0,0.00,1,4,izulz3y4,,,,,0
97,jw9dipqt,,1,63,63,terminate,Results,2021-01-11 11:11:51.762008+00:00,1,,,10.00,97,,,,,,8,1,4,16,9,Chrome Test,1,70,Lotterie,99,E23,0,0,0.00,1,4,izulz3y4,,,,,0
98,8d9d28l0,,1,63,63,terminate,Results,2021-01-11 11:11:51.792793+00:00,1,,,10.00,98,,,,,,8,2,1,16,9,Chrome Test,85,10,Wette,36,E2,1,0,0.00,1,4,izulz3y4,,,,,0
99,4p7h610x,,1,63,63,terminate,Results,2021-01-11 11:11:51.821554+00:00,1,,,10.00,99,,,,,,8,1,4,16,9,Chrome Test,95,43,Wette,2,E23,1,0,0.00,1,4,izulz3y4,,,,,0
100,xhq6qdf4,,1,63,63,terminate,Results,2021-01-11 11:11:51.849345+00:00,1,,,10.00,100,,,,,,8,2,3,16,9,Chrome Test,28,76,Lotterie,70,E23,1,0,0.00,1,4,izulz3y4,,,,,0
101,ifssq63k,,1,63,63,terminate,Results,2021-01-11 11:11:51.875250+00:00,1,,,10.00,101,,,,,,8,1,3,16,9,Chrome Test,53,6,Wette,29,E3,0,0,0.00,1,4,izulz3y4,,,,,0
102,h1m9wo2o,,1,63,63,terminate,Results,2021-01-11 11:11:51.902828+00:00,1,,,0.00,102,,,,,,8,1,4,16,9,Chrome Test,1,3,Lotterie,20,E2,0,0,0.00,1,4,izulz3y4,,,,,0
103,jq9cdbbe,,1,63,63,terminate,Results,2021-01-11 11:11:51.930789+00:00,1,,,0.00,103,,,,,,8,2,2,16,9,Chrome Test,85,97,Lotterie,37,E2,1,0,0.00,1,4,izulz3y4,,,,,0
104,jh7e24xu,,1,63,63,terminate,Results,2021-01-11 11:11:51.958696+00:00,1,,,0.00,104,,,,,,8,1,4,16,9,Chrome Test,36,59,Lotterie,53,E12,1,0,0.00,1,4,izulz3y4,,,,,0
105,zqrkzfkt,,1,63,63,terminate,Results,2021-01-11 11:11:51.986912+00:00,1,,,0.00,105,,,,,,8,1,2,16,9,Chrome Test,97,53,Wette,38,E12,1,0,0.00,1,4,izulz3y4,,,,,0
106,jzrufmjz,,1,63,63,terminate,Results,2021-01-11 11:11:52.011348+00:00,1,,,10.00,106,,,,,,8,1,3,16,9,Chrome Test,80,55,Wette,47,E1,1,0,0.00,1,4,izulz3y4,,,,,0
107,c0d0iipk,,1,63,63,terminate,Results,2021-01-11 11:11:52.040735+00:00,1,,,10.00,107,,,,,,8,2,4,16,9,Chrome Test,77,92,Lotterie,89,E23,1,0,0.00,1,4,izulz3y4,,,,,0
108,8lb1ddo5,,1,63,63,terminate,Results,2021-01-11 11:11:52.069147+00:00,1,,,10.00,108,,,,,,8,2,3,16,9,Chrome Test,27,40,Lotterie,23,E3,1,0,0.00,1,4,izulz3y4,,,,,0
109,wdb3gibc,,1,63,63,terminate,Results,2021-01-11 11:11:52.095448+00:00,1,,,0.00,109,,,,,,8,1,2,16,9,Chrome Test,94,96,Lotterie,92,E1,1,0,0.00,1,4,izulz3y4,,,,,0
110,nvb2lhdl,,1,63,63,terminate,Results,2021-01-11 11:11:52.122977+00:00,1,,,0.00,110,,,,,,8,2,1,16,9,Chrome Test,4,35,Lotterie,12,E12,1,0,0.00,1,4,izulz3y4,,,,,0
111,majk2yor,,1,63,63,terminate,Results,2021-01-11 11:11:52.152473+00:00,1,,,10.00,111,,,,,,8,2,3,16,9,Chrome Test,3,68,Lotterie,96,E13,0,0,0.00,1,4,izulz3y4,,,,,0
112,4jhsy4rn,,1,63,63,terminate,Results,2021-01-11 11:11:52.177879+00:00,1,,,10.00,112,,,,,,8,1,2,16,9,Chrome Test,11,58,Lotterie,91,E1,0,0,0.00,1,4,izulz3y4,,,,,0
113,gmg22ahj,,1,63,63,terminate,Results,2021-01-11 11:11:52.204809+00:00,1,,,0.00,113,,,,,,8,1,1,16,9,Chrome Test,80,65,Wette,13,E12,1,0,0.00,1,4,izulz3y4,,,,,0
114,vg5chc0w,,1,63,63,terminate,Results,2021-01-11 11:11:52.229177+00:00,1,,,10.00,114,,,,,,8,1,1,16,9,Chrome Test,72,55,Wette,20,E2,1,0,0.00,1,4,izulz3y4,,,,,0
115,j30aj6gh,,1,63,63,terminate,Results,2021-01-11 11:11:52.256572+00:00,1,,,10.00,115,,,,,,8,1,2,16,9,Chrome Test,14,57,Lotterie,6,E2,1,0,0.00,1,4,izulz3y4,,,,,0
116,7kexp3ps,,1,63,63,terminate,Results,2021-01-11 11:11:52.285791+00:00,1,,,10.00,116,,,,,,8,2,4,16,9,Chrome Test,41,32,Wette,63,E12,1,1,10.00,1,4,izulz3y4,,,,,0
117,222jrlrg,,1,63,63,terminate,Results,2021-01-11 11:11:52.310329+00:00,1,,,0.00,117,,,,,,8,2,3,16,9,Chrome Test,34,97,Lotterie,42,E3,1,0,0.00,1,4,izulz3y4,,,,,0
118,w4mdxdru,,1,63,63,terminate,Results,2021-01-11 11:11:52.336934+00:00,1,,,0.00,118,,,,,,8,1,3,16,9,Chrome Test,95,69,Wette,99,E23,0,0,0.00,1,4,izulz3y4,,,,,0
119,pwcopda7,,1,63,63,terminate,Results,2021-01-11 11:11:52.362784+00:00,1,,,10.00,119,,,,,,8,1,2,16,9,Chrome Test,19,40,Lotterie,74,E23,0,0,0.00,1,4,izulz3y4,,,,,0
120,oiwi1zow,,1,63,63,terminate,Results,2021-01-11 11:11:52.391107+00:00,1,,,10.00,120,,,,,,8,2,3,16,9,Chrome Test,29,59,Lotterie,21,E13,1,0,0.00,1,4,izulz3y4,,,,,0
121,0rky1jca,,1,63,63,terminate,Results,2021-01-11 11:11:52.510630+00:00,1,,,0.00,121,,,,,,8,2,3,16,9,Chrome Test,7,59,Lotterie,97,E3,0,0,0.00,1,4,izulz3y4,,,,,0
122,5sz6ccam,,1,63,63,terminate,Results,2021-01-11 11:11:52.541036+00:00,1,,,0.00,122,,,,,,8,1,3,16,9,Chrome Test,79,59,Wette,97,E23,1,0,0.00,1,4,izulz3y4,,,,,0
123,sj62j7st,,1,63,63,terminate,Results,2021-01-11 11:11:52.570696+00:00,1,,,10.00,123,,,,,,8,2,4,16,9,Chrome Test,11,44,Lotterie,93,E1,0,0,0.00,1,4,izulz3y4,,,,,0
124,hms52rhd,,1,63,63,terminate,Results,2021-01-11 11:11:52.603333+00:00,1,,,0.00,124,,,,,,8,1,2,16,9,Chrome Test,39,39,Lotterie,38,E3,1,0,0.00,1,4,izulz3y4,,,,,0
125,k4lohuy6,,1,63,63,terminate,Results,2021-01-11 11:11:52.632776+00:00,1,,,10.00,125,,,,,,8,1,3,16,9,Chrome Test,33,11,Wette,7,E2,1,0,0.00,1,4,izulz3y4,,,,,0
126,uzm97o7y,,1,63,63,terminate,Results,2021-01-11 11:11:52.658898+00:00,1,,,10.00,126,,,,,,8,1,4,16,9,Chrome Test,78,37,Wette,13,E23,0,0,0.00,1,4,izulz3y4,,,,,0
127,s8rajk7d,,1,63,63,terminate,Results,2021-01-11 11:11:52.687322+00:00,1,,,10.00,127,,,,,,8,1,3,16,9,Chrome Test,27,59,Lotterie,89,E1,0,0,0.00,1,4,izulz3y4,,,,,0
128,5bcqdeck,,1,63,63,terminate,Results,2021-01-11 11:11:52.716694+00:00,1,,,10.00,128,,,,,,8,2,1,16,9,Chrome Test,68,54,Wette,29,E12,1,1,10.00,1,4,izulz3y4,,,,,0
129,y2nbh6br,,1,63,63,terminate,Results,2021-01-11 11:11:52.749697+00:00,1,,,0.00,129,,,,,,8,1,3,16,9,Chrome Test,100,46,Wette,82,E12,1,0,0.00,1,4,izulz3y4,,,,,0
130,nimt6vqh,,1,63,63,terminate,Results,2021-01-11 11:11:52.777761+00:00,1,,,10.00,130,,,,,,8,2,1,16,9,Chrome Test,23,86,Lotterie,10,E13,1,0,0.00,1,4,izulz3y4,,,,,0
131,asi3pp4y,,1,63,63,terminate,Results,2021-01-11 11:11:52.815705+00:00,1,,,0.00,131,,,,,,8,1,4,16,9,Chrome Test,84,26,Wette,49,E13,1,0,0.00,1,4,izulz3y4,,,,,0
