participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.baillon_equivalent,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
194,l0nk1siz,,1,63,63,terminate,Results,2021-01-11 11:11:54.887838+00:00,1,,,10.00,194,,,,,,8,1,0,16,9,Chrome Test,5,4,Wette,68,E1,1,0,0.00,1,3,izulz3y4,,,,,0
195,4b0jr92p,,1,63,63,terminate,Results,2021-01-11 11:11:54.917187+00:00,1,,,0.00,195,,,,,,8,2,0,16,9,Chrome Test,63,84,Lotterie,37,E1,1,0,0.00,1,3,izulz3y4,,,,,0
196,zwa4eyyi,,1,63,63,terminate,Results,2021-01-11 11:11:54.947745+00:00,1,,,0.00,196,,,,,,8,2,0,16,9,Chrome Test,77,22,Wette,47,E1,1,0,0.00,1,3,izulz3y4,,,,,0
197,r1pktfev,,1,63,63,terminate,Results,2021-01-11 11:11:54.976578+00:00,1,,,10.00,197,,,,,,8,2,0,16,9,Chrome Test,97,94,Wette,58,E13,0,0,0.00,1,3,izulz3y4,,,,,0
198,yc4zjhvh,,1,63,63,terminate,Results,2021-01-11 11:11:55.006093+00:00,1,,,10.00,198,,,,,,8,2,0,16,9,Chrome Test,27,23,Wette,73,E23,0,0,0.00,1,3,izulz3y4,,,,,0
199,1cv9sxns,,1,63,63,terminate,Results,2021-01-11 11:11:55.037827+00:00,1,,,10.00,199,,,,,,8,1,0,16,9,Chrome Test,40,9,Wette,21,E2,1,0,0.00,1,3,izulz3y4,,,,,0
200,vebjbgtv,,1,63,63,terminate,Results,2021-01-11 11:11:55.070473+00:00,1,,,10.00,200,,,,,,8,2,0,16,9,Chrome Test,25,34,Lotterie,80,E13,0,0,0.00,1,3,izulz3y4,,,,,0
1,lbhnek4i,,1,63,63,terminate,Results,2021-01-11 11:11:48.461646+00:00,1,,,10.00,1,,,,,,8,2,0,16,9,Chrome Test,13,30,Lotterie,27,E1,1,1,10.00,1,4,izulz3y4,,,,,0
2,no6dk3na,,1,63,63,terminate,Results,2021-01-11 11:11:48.594871+00:00,1,,,0.00,2,,,,,,8,1,0,16,9,Chrome Test,16,66,Lotterie,8,E12,1,0,0.00,1,4,izulz3y4,,,,,0
3,xf9mpj0t,,1,63,63,terminate,Results,2021-01-11 11:11:48.631303+00:00,1,,,10.00,3,,,,,,8,2,0,16,9,Chrome Test,87,52,Wette,20,E2,0,0,0.00,1,4,izulz3y4,,,,,0
4,0hazv8zl,,1,63,63,terminate,Results,2021-01-11 11:11:48.663917+00:00,1,,,0.00,4,,,,,,8,1,0,16,9,Chrome Test,96,13,Wette,61,E23,1,0,0.00,1,4,izulz3y4,,,,,0
5,9e3i2qun,,1,63,63,terminate,Results,2021-01-11 11:11:48.692080+00:00,1,,,0.00,5,,,,,,8,2,0,16,9,Chrome Test,78,9,Wette,41,E12,1,0,0.00,1,4,izulz3y4,,,,,0
6,w3ntmjn1,,1,63,63,terminate,Results,2021-01-11 11:11:48.719258+00:00,1,,,0.00,6,,,,,,8,2,0,16,9,Chrome Test,1,99,Lotterie,17,E23,1,0,0.00,1,4,izulz3y4,,,,,0
7,ovyuuhxq,,1,63,63,terminate,Results,2021-01-11 11:11:48.746181+00:00,1,,,0.00,7,,,,,,8,1,0,16,9,Chrome Test,59,2,Wette,58,E2,1,0,0.00,1,4,izulz3y4,,,,,0
8,gxottea7,,1,63,63,terminate,Results,2021-01-11 11:11:48.776397+00:00,1,,,10.00,8,,,,,,8,2,0,16,9,Chrome Test,31,18,Wette,77,E12,1,0,0.00,1,4,izulz3y4,,,,,0
9,zuymhebg,,1,63,63,terminate,Results,2021-01-11 11:11:48.805514+00:00,1,,,10.00,9,,,,,,8,2,0,16,9,Chrome Test,43,80,Lotterie,15,E12,1,0,0.00,1,4,izulz3y4,,,,,0
10,7yk2xpe8,,1,63,63,terminate,Results,2021-01-11 11:11:48.834340+00:00,1,,,10.00,10,,,,,,8,1,0,16,9,Chrome Test,55,85,Lotterie,65,E23,1,0,0.00,1,4,izulz3y4,,,,,0
11,zw8ewlxu,,1,63,63,terminate,Results,2021-01-11 11:11:48.862884+00:00,1,,,10.00,11,,,,,,8,2,0,16,9,Chrome Test,94,70,Wette,12,E12,1,0,0.00,1,4,izulz3y4,,,,,0
12,3rn6xzeo,,1,63,63,terminate,Results,2021-01-11 11:11:48.893868+00:00,1,,,0.00,12,,,,,,8,2,0,16,9,Chrome Test,72,39,Wette,85,E2,1,0,0.00,1,4,izulz3y4,,,,,0
13,e06tej5z,,1,63,63,terminate,Results,2021-01-11 11:11:48.922300+00:00,1,,,10.00,13,,,,,,8,2,0,16,9,Chrome Test,16,55,Lotterie,61,E2,0,0,0.00,1,4,izulz3y4,,,,,0
14,c4whrv9b,,1,63,63,terminate,Results,2021-01-11 11:11:48.949961+00:00,1,,,10.00,14,,,,,,8,2,0,16,9,Chrome Test,26,69,Lotterie,49,E12,1,0,0.00,1,4,izulz3y4,,,,,0
15,pvoiad0c,,1,63,63,terminate,Results,2021-01-11 11:11:48.977742+00:00,1,,,10.00,15,,,,,,8,2,0,16,9,Chrome Test,93,16,Wette,59,E23,1,0,0.00,1,4,izulz3y4,,,,,0
16,zwilwcx6,,1,63,63,terminate,Results,2021-01-11 11:11:49.005540+00:00,1,,,0.00,16,,,,,,8,1,0,16,9,Chrome Test,13,37,Lotterie,31,E3,1,0,0.00,1,4,izulz3y4,,,,,0
17,skvswx5q,,1,63,63,terminate,Results,2021-01-11 11:11:49.033952+00:00,1,,,10.00,17,,,,,,8,1,0,16,9,Chrome Test,4,5,Lotterie,85,E1,0,0,0.00,1,4,izulz3y4,,,,,0
18,h8xxm0t1,,1,63,63,terminate,Results,2021-01-11 11:11:49.060270+00:00,1,,,10.00,18,,,,,,8,1,0,16,9,Chrome Test,76,82,Lotterie,74,E2,1,0,0.00,1,4,izulz3y4,,,,,0
19,gicioedr,,1,63,63,terminate,Results,2021-01-11 11:11:49.089963+00:00,1,,,0.00,19,,,,,,8,1,0,16,9,Chrome Test,89,75,Wette,45,E2,0,0,0.00,1,4,izulz3y4,,,,,0
20,yzuammki,,1,63,63,terminate,Results,2021-01-11 11:11:49.118514+00:00,1,,,0.00,20,,,,,,8,1,0,16,9,Chrome Test,33,80,Lotterie,33,E23,1,0,0.00,1,4,izulz3y4,,,,,0
21,tyrz1xxz,,1,63,63,terminate,Results,2021-01-11 11:11:49.145350+00:00,1,,,0.00,21,,,,,,8,1,0,16,9,Chrome Test,27,32,Lotterie,83,E3,0,1,0.00,1,4,izulz3y4,,,,,0
22,ks24r2lj,,1,63,63,terminate,Results,2021-01-11 11:11:49.174852+00:00,1,,,0.00,22,,,,,,8,2,0,16,9,Chrome Test,10,51,Lotterie,91,E2,0,0,0.00,1,4,izulz3y4,,,,,0
23,b4hrbvvf,,1,63,63,terminate,Results,2021-01-11 11:11:49.206863+00:00,1,,,0.00,23,,,,,,8,2,0,16,9,Chrome Test,85,43,Wette,20,E12,1,0,0.00,1,4,izulz3y4,,,,,0
24,n3elx8fj,,1,63,63,terminate,Results,2021-01-11 11:11:49.307856+00:00,1,,,10.00,24,,,,,,8,1,0,16,9,Chrome Test,93,65,Wette,19,E2,0,0,0.00,1,4,izulz3y4,,,,,0
25,nsjjgmmu,,1,63,63,terminate,Results,2021-01-11 11:11:49.338135+00:00,1,,,0.00,25,,,,,,8,1,0,16,9,Chrome Test,65,87,Lotterie,71,E3,1,0,0.00,1,4,izulz3y4,,,,,0
26,s899en9g,,1,63,63,terminate,Results,2021-01-11 11:11:49.379710+00:00,1,,,10.00,26,,,,,,8,1,0,16,9,Chrome Test,62,70,Lotterie,80,E13,0,0,0.00,1,4,izulz3y4,,,,,0
27,27841yy1,,1,63,63,terminate,Results,2021-01-11 11:11:49.409300+00:00,1,,,0.00,27,,,,,,8,1,0,16,9,Chrome Test,52,96,Lotterie,23,E2,1,0,0.00,1,4,izulz3y4,,,,,0
28,m2d7ztla,,1,63,63,terminate,Results,2021-01-11 11:11:49.440436+00:00,1,,,0.00,28,,,,,,8,1,0,16,9,Chrome Test,30,24,Wette,17,E12,1,0,0.00,1,4,izulz3y4,,,,,0
29,eh2a0r3c,,1,63,63,terminate,Results,2021-01-11 11:11:49.468329+00:00,1,,,0.00,29,,,,,,8,2,0,16,9,Chrome Test,6,7,Lotterie,23,E23,0,0,0.00,1,4,izulz3y4,,,,,0
30,il4g6njw,,1,63,63,terminate,Results,2021-01-11 11:11:49.494947+00:00,1,,,10.00,30,,,,,,8,2,0,16,9,Chrome Test,57,15,Wette,45,E1,0,0,0.00,1,4,izulz3y4,,,,,0
31,238w8cx8,,1,63,63,terminate,Results,2021-01-11 11:11:49.520963+00:00,1,,,10.00,31,,,,,,8,2,0,16,9,Chrome Test,67,23,Wette,53,E3,0,0,0.00,1,4,izulz3y4,,,,,0
32,hpsg8adc,,1,63,63,terminate,Results,2021-01-11 11:11:49.546706+00:00,1,,,0.00,32,,,,,,8,2,0,16,9,Chrome Test,69,3,Wette,5,E2,0,0,0.00,1,4,izulz3y4,,,,,0
33,s7g3k96k,,1,63,63,terminate,Results,2021-01-11 11:11:49.577094+00:00,1,,,10.00,33,,,,,,8,1,0,16,9,Chrome Test,38,10,Wette,38,E2,0,0,0.00,1,4,izulz3y4,,,,,0
34,f6q3p50o,,1,63,63,terminate,Results,2021-01-11 11:11:49.605563+00:00,1,,,10.00,34,,,,,,8,2,0,16,9,Chrome Test,77,35,Wette,31,E3,0,0,0.00,1,4,izulz3y4,,,,,0
35,069bb8rl,,1,63,63,terminate,Results,2021-01-11 11:11:49.636216+00:00,1,,,10.00,35,,,,,,8,1,0,16,9,Chrome Test,7,2,Wette,98,E23,1,0,0.00,1,4,izulz3y4,,,,,0
36,1thq0ael,,1,63,63,terminate,Results,2021-01-11 11:11:49.662251+00:00,1,,,10.00,36,,,,,,8,2,0,16,9,Chrome Test,51,86,Lotterie,16,E12,1,0,0.00,1,4,izulz3y4,,,,,0
37,8xe0xf96,,1,63,63,terminate,Results,2021-01-11 11:11:49.700612+00:00,1,,,0.00,37,,,,,,8,2,0,16,9,Chrome Test,46,23,Wette,46,E2,0,0,0.00,1,4,izulz3y4,,,,,0
38,5jkh3r9o,,1,63,63,terminate,Results,2021-01-11 11:11:49.730924+00:00,1,,,10.00,38,,,,,,8,1,0,16,9,Chrome Test,20,5,Wette,99,E2,1,0,0.00,1,4,izulz3y4,,,,,0
39,dhjdw4xb,,1,63,63,terminate,Results,2021-01-11 11:11:49.760026+00:00,1,,,10.00,39,,,,,,8,1,0,16,9,Chrome Test,75,34,Wette,98,E1,0,0,0.00,1,4,izulz3y4,,,,,0
40,fdpgrumz,,1,63,63,terminate,Results,2021-01-11 11:11:49.789138+00:00,1,,,10.00,40,,,,,,8,1,0,16,9,Chrome Test,5,85,Lotterie,16,E23,1,0,0.00,1,4,izulz3y4,,,,,0
41,5rcqr7gi,,1,63,63,terminate,Results,2021-01-11 11:11:49.819268+00:00,1,,,0.00,41,,,,,,8,2,0,16,9,Chrome Test,91,62,Wette,69,E3,0,0,0.00,1,4,izulz3y4,,,,,0
42,2g8ifgs8,,1,63,63,terminate,Results,2021-01-11 11:11:49.845890+00:00,1,,,10.00,42,,,,,,8,1,0,16,9,Chrome Test,71,33,Wette,97,E12,1,0,0.00,1,4,izulz3y4,,,,,0
43,73miakwe,,1,63,63,terminate,Results,2021-01-11 11:11:49.874513+00:00,1,,,10.00,43,,,,,,8,2,0,16,9,Chrome Test,13,70,Lotterie,41,E3,1,0,0.00,1,4,izulz3y4,,,,,0
44,vxkqkwwm,,1,63,63,terminate,Results,2021-01-11 11:11:49.903893+00:00,1,,,0.00,44,,,,,,8,2,0,16,9,Chrome Test,16,40,Lotterie,88,E2,0,0,0.00,1,4,izulz3y4,,,,,0
45,c17h252w,,1,63,63,terminate,Results,2021-01-11 11:11:49.930042+00:00,1,,,10.00,45,,,,,,8,2,0,16,9,Chrome Test,16,98,Lotterie,6,E12,1,0,0.00,1,4,izulz3y4,,,,,0
46,ttmymb13,,1,63,63,terminate,Results,2021-01-11 11:11:49.963059+00:00,1,,,0.00,46,,,,,,8,2,0,16,9,Chrome Test,55,90,Lotterie,25,E1,1,0,0.00,1,4,izulz3y4,,,,,0
47,5do5gzmz,,1,63,63,terminate,Results,2021-01-11 11:11:50.009646+00:00,1,,,0.00,47,,,,,,8,2,0,16,9,Chrome Test,12,69,Lotterie,24,E2,1,0,0.00,1,4,izulz3y4,,,,,0
48,785z6zxz,,1,63,63,terminate,Results,2021-01-11 11:11:50.068787+00:00,1,,,10.00,48,,,,,,8,2,0,16,9,Chrome Test,34,62,Lotterie,13,E12,1,0,0.00,1,4,izulz3y4,,,,,0
49,mjz8ifv4,,1,63,63,terminate,Results,2021-01-11 11:11:50.120122+00:00,1,,,0.00,49,,,,,,8,1,0,16,9,Chrome Test,49,95,Lotterie,27,E13,1,0,0.00,1,4,izulz3y4,,,,,0
50,y4fde6on,,1,63,63,terminate,Results,2021-01-11 11:11:50.165301+00:00,1,,,0.00,50,,,,,,8,2,0,16,9,Chrome Test,57,77,Lotterie,7,E12,1,0,0.00,1,4,izulz3y4,,,,,0
51,b3t9nxh4,,1,63,63,terminate,Results,2021-01-11 11:11:50.209491+00:00,1,,,0.00,51,,,,,,8,1,0,16,9,Chrome Test,71,42,Wette,67,E2,0,0,0.00,1,4,izulz3y4,,,,,0
52,71xcnwid,,1,63,63,terminate,Results,2021-01-11 11:11:50.257253+00:00,1,,,10.00,52,,,,,,8,1,0,16,9,Chrome Test,78,18,Wette,39,E1,1,1,10.00,1,4,izulz3y4,,,,,0
53,jmufgevg,,1,63,63,terminate,Results,2021-01-11 11:11:50.304285+00:00,1,,,0.00,53,,,,,,8,2,0,16,9,Chrome Test,59,90,Lotterie,4,E23,1,0,0.00,1,4,izulz3y4,,,,,0
54,iyzvnyz7,,1,63,63,terminate,Results,2021-01-11 11:11:50.346421+00:00,1,,,10.00,54,,,,,,8,2,0,16,9,Chrome Test,27,59,Lotterie,29,E23,1,0,0.00,1,4,izulz3y4,,,,,0
55,n996iuqm,,1,63,63,terminate,Results,2021-01-11 11:11:50.392997+00:00,1,,,0.00,55,,,,,,8,2,0,16,9,Chrome Test,90,50,Wette,54,E23,0,0,0.00,1,4,izulz3y4,,,,,0
56,ffjezpq0,,1,63,63,terminate,Results,2021-01-11 11:11:50.436213+00:00,1,,,10.00,56,,,,,,8,1,0,16,9,Chrome Test,62,76,Lotterie,15,E3,1,0,0.00,1,4,izulz3y4,,,,,0
57,611hdvwc,,1,63,63,terminate,Results,2021-01-11 11:11:50.471802+00:00,1,,,10.00,57,,,,,,8,2,0,16,9,Chrome Test,10,41,Lotterie,79,E12,0,0,0.00,1,4,izulz3y4,,,,,0
58,ngtacrau,,1,63,63,terminate,Results,2021-01-11 11:11:50.520239+00:00,1,,,10.00,58,,,,,,8,2,0,16,9,Chrome Test,42,98,Lotterie,87,E13,1,0,0.00,1,4,izulz3y4,,,,,0
59,6nl25hcg,,1,63,63,terminate,Results,2021-01-11 11:11:50.562049+00:00,1,,,0.00,59,,,,,,8,1,0,16,9,Chrome Test,19,9,Wette,38,E2,1,0,0.00,1,4,izulz3y4,,,,,0
60,32y74fi1,,1,63,63,terminate,Results,2021-01-11 11:11:50.597109+00:00,1,,,0.00,60,,,,,,8,1,0,16,9,Chrome Test,51,84,Lotterie,35,E1,1,0,0.00,1,4,izulz3y4,,,,,0
61,cbmvbzh2,,1,63,63,terminate,Results,2021-01-11 11:11:50.627468+00:00,1,,,0.00,61,,,,,,8,1,0,16,9,Chrome Test,94,0,Wette,76,E2,1,0,0.00,1,4,izulz3y4,,,,,0
62,e0iemexn,,1,63,63,terminate,Results,2021-01-11 11:11:50.657380+00:00,1,,,0.00,62,,,,,,8,2,0,16,9,Chrome Test,48,82,Lotterie,67,E1,1,0,0.00,1,4,izulz3y4,,,,,0
63,pdhtv9yv,,1,63,63,terminate,Results,2021-01-11 11:11:50.688101+00:00,1,,,0.00,63,,,,,,8,2,0,16,9,Chrome Test,22,74,Lotterie,78,E3,0,0,0.00,1,4,izulz3y4,,,,,0
64,wxvvxojc,,1,63,63,terminate,Results,2021-01-11 11:11:50.713823+00:00,1,,,10.00,64,,,,,,8,1,0,16,9,Chrome Test,87,20,Wette,8,E2,1,0,0.00,1,4,izulz3y4,,,,,0
65,tlu4okd3,,1,63,63,terminate,Results,2021-01-11 11:11:50.740723+00:00,1,,,0.00,65,,,,,,8,2,0,16,9,Chrome Test,19,52,Lotterie,1,E12,1,0,0.00,1,4,izulz3y4,,,,,0
66,jflfq0yc,,1,63,63,terminate,Results,2021-01-11 11:11:50.769502+00:00,1,,,10.00,66,,,,,,8,2,0,16,9,Chrome Test,25,5,Wette,16,E1,0,0,0.00,1,4,izulz3y4,,,,,0
67,xsqb0mtu,,1,63,63,terminate,Results,2021-01-11 11:11:50.799143+00:00,1,,,10.00,67,,,,,,8,2,0,16,9,Chrome Test,88,78,Wette,73,E23,1,0,0.00,1,4,izulz3y4,,,,,0
68,4qf6mnme,,1,63,63,terminate,Results,2021-01-11 11:11:50.829187+00:00,1,,,0.00,68,,,,,,8,2,0,16,9,Chrome Test,1,28,Lotterie,69,E12,0,1,0.00,1,4,izulz3y4,,,,,0
69,xzeotq5n,,1,63,63,terminate,Results,2021-01-11 11:11:50.859614+00:00,1,,,0.00,69,,,,,,8,2,0,16,9,Chrome Test,67,26,Wette,51,E1,1,0,0.00,1,4,izulz3y4,,,,,0
70,e4o9ded0,,1,63,63,terminate,Results,2021-01-11 11:11:50.889983+00:00,1,,,10.00,70,,,,,,8,1,0,16,9,Chrome Test,50,71,Lotterie,89,E1,0,0,0.00,1,4,izulz3y4,,,,,0
71,ahhh3a9o,,1,63,63,terminate,Results,2021-01-11 11:11:50.919429+00:00,1,,,10.00,71,,,,,,8,2,0,16,9,Chrome Test,76,21,Wette,68,E12,1,0,0.00,1,4,izulz3y4,,,,,0
72,yukykt5n,,1,63,63,terminate,Results,2021-01-11 11:11:51.023545+00:00,1,,,10.00,72,,,,,,8,2,0,16,9,Chrome Test,90,25,Wette,22,E23,1,0,0.00,1,4,izulz3y4,,,,,0
73,140bc1na,,1,63,63,terminate,Results,2021-01-11 11:11:51.056696+00:00,1,,,0.00,73,,,,,,8,1,0,16,9,Chrome Test,4,46,Lotterie,82,E3,0,1,0.00,1,4,izulz3y4,,,,,0
74,ft8s9e0t,,1,63,63,terminate,Results,2021-01-11 11:11:51.088184+00:00,1,,,10.00,74,,,,,,8,2,0,16,9,Chrome Test,21,76,Lotterie,90,E23,0,0,0.00,1,4,izulz3y4,,,,,0
75,u9q108nl,,1,63,63,terminate,Results,2021-01-11 11:11:51.117243+00:00,1,,,10.00,75,,,,,,8,1,0,16,9,Chrome Test,75,47,Wette,27,E1,1,0,0.00,1,4,izulz3y4,,,,,0
76,gw6gboqy,,1,63,63,terminate,Results,2021-01-11 11:11:51.145266+00:00,1,,,0.00,76,,,,,,8,2,0,16,9,Chrome Test,90,60,Wette,53,E23,0,0,0.00,1,4,izulz3y4,,,,,0
77,fiohpoyd,,1,63,63,terminate,Results,2021-01-11 11:11:51.177188+00:00,1,,,0.00,77,,,,,,8,1,0,16,9,Chrome Test,36,22,Wette,87,E1,1,0,0.00,1,4,izulz3y4,,,,,0
78,4xf8pi1e,,1,63,63,terminate,Results,2021-01-11 11:11:51.207285+00:00,1,,,0.00,78,,,,,,8,2,0,16,9,Chrome Test,69,25,Wette,66,E3,0,0,0.00,1,4,izulz3y4,,,,,0
79,x7y76bhw,,1,63,63,terminate,Results,2021-01-11 11:11:51.235616+00:00,1,,,10.00,79,,,,,,8,1,0,16,9,Chrome Test,86,28,Wette,40,E23,0,0,0.00,1,4,izulz3y4,,,,,0
80,ncggrsfu,,1,63,63,terminate,Results,2021-01-11 11:11:51.262222+00:00,1,,,0.00,80,,,,,,8,2,0,16,9,Chrome Test,18,51,Lotterie,16,E12,1,0,0.00,1,4,izulz3y4,,,,,0
81,2ylz15hm,,1,63,63,terminate,Results,2021-01-11 11:11:51.294081+00:00,1,,,0.00,81,,,,,,8,2,0,16,9,Chrome Test,24,12,Wette,7,E23,0,0,0.00,1,4,izulz3y4,,,,,0
82,qohf7871,,1,63,63,terminate,Results,2021-01-11 11:11:51.321948+00:00,1,,,10.00,82,,,,,,8,2,0,16,9,Chrome Test,56,100,Lotterie,10,E2,1,0,0.00,1,4,izulz3y4,,,,,0
83,kv39zq8y,,1,63,63,terminate,Results,2021-01-11 11:11:51.351020+00:00,1,,,0.00,83,,,,,,8,2,0,16,9,Chrome Test,21,35,Lotterie,80,E12,0,0,0.00,1,4,izulz3y4,,,,,0
84,1f3z9f8i,,1,63,63,terminate,Results,2021-01-11 11:11:51.381699+00:00,1,,,0.00,84,,,,,,8,2,0,16,9,Chrome Test,62,93,Lotterie,39,E13,1,0,0.00,1,4,izulz3y4,,,,,0
85,73gf33se,,1,63,63,terminate,Results,2021-01-11 11:11:51.410834+00:00,1,,,10.00,85,,,,,,8,1,0,16,9,Chrome Test,25,65,Lotterie,61,E12,1,0,0.00,1,4,izulz3y4,,,,,0
86,3gy3uyfd,,1,63,63,terminate,Results,2021-01-11 11:11:51.440158+00:00,1,,,10.00,86,,,,,,8,2,0,16,9,Chrome Test,24,76,Lotterie,69,E2,1,0,0.00,1,4,izulz3y4,,,,,0
87,p0vwm5ha,,1,63,63,terminate,Results,2021-01-11 11:11:51.468960+00:00,1,,,0.00,87,,,,,,8,1,0,16,9,Chrome Test,13,13,Lotterie,72,E3,0,0,0.00,1,4,izulz3y4,,,,,0
88,7vwpo5lb,,1,63,63,terminate,Results,2021-01-11 11:11:51.499309+00:00,1,,,10.00,88,,,,,,8,1,0,16,9,Chrome Test,45,20,Wette,97,E12,1,0,0.00,1,4,izulz3y4,,,,,0
89,a6fzzgjt,,1,63,63,terminate,Results,2021-01-11 11:11:51.526950+00:00,1,,,0.00,89,,,,,,8,1,0,16,9,Chrome Test,55,72,Lotterie,5,E3,1,0,0.00,1,4,izulz3y4,,,,,0
90,sl4xownc,,1,63,63,terminate,Results,2021-01-11 11:11:51.559174+00:00,1,,,10.00,90,,,,,,8,2,0,16,9,Chrome Test,56,27,Wette,88,E13,0,0,0.00,1,4,izulz3y4,,,,,0
91,4xyjcesj,,1,63,63,terminate,Results,2021-01-11 11:11:51.589748+00:00,1,,,10.00,91,,,,,,8,2,0,16,9,Chrome Test,58,36,Wette,25,E3,0,0,0.00,1,4,izulz3y4,,,,,0
92,fev7wv8v,,1,63,63,terminate,Results,2021-01-11 11:11:51.616590+00:00,1,,,10.00,92,,,,,,8,1,0,16,9,Chrome Test,8,100,Lotterie,47,E23,1,0,0.00,1,4,izulz3y4,,,,,0
93,w7mcpufs,,1,63,63,terminate,Results,2021-01-11 11:11:51.643635+00:00,1,,,0.00,93,,,,,,8,2,0,16,9,Chrome Test,96,7,Wette,17,E13,1,0,0.00,1,4,izulz3y4,,,,,0
94,1t7eeees,,1,63,63,terminate,Results,2021-01-11 11:11:51.674974+00:00,1,,,10.00,94,,,,,,8,2,0,16,9,Chrome Test,62,6,Wette,60,E12,1,0,0.00,1,4,izulz3y4,,,,,0
95,6vpr15io,,1,63,63,terminate,Results,2021-01-11 11:11:51.705067+00:00,1,,,0.00,95,,,,,,8,2,0,16,9,Chrome Test,88,16,Wette,81,E2,1,0,0.00,1,4,izulz3y4,,,,,0
96,tqvu8kvg,,1,63,63,terminate,Results,2021-01-11 11:11:51.734212+00:00,1,,,0.00,96,,,,,,8,1,0,16,9,Chrome Test,59,69,Lotterie,48,E23,1,0,0.00,1,4,izulz3y4,,,,,0
97,jw9dipqt,,1,63,63,terminate,Results,2021-01-11 11:11:51.762008+00:00,1,,,10.00,97,,,,,,8,2,0,16,9,Chrome Test,23,62,Lotterie,14,E12,1,1,10.00,1,4,izulz3y4,,,,,0
98,8d9d28l0,,1,63,63,terminate,Results,2021-01-11 11:11:51.792793+00:00,1,,,10.00,98,,,,,,8,2,0,16,9,Chrome Test,93,49,Wette,21,E12,1,1,10.00,1,4,izulz3y4,,,,,0
99,4p7h610x,,1,63,63,terminate,Results,2021-01-11 11:11:51.821554+00:00,1,,,10.00,99,,,,,,8,2,0,16,9,Chrome Test,24,0,Wette,66,E13,0,0,0.00,1,4,izulz3y4,,,,,0
100,xhq6qdf4,,1,63,63,terminate,Results,2021-01-11 11:11:51.849345+00:00,1,,,10.00,100,,,,,,8,2,0,16,9,Chrome Test,2,88,Lotterie,83,E2,1,0,0.00,1,4,izulz3y4,,,,,0
101,ifssq63k,,1,63,63,terminate,Results,2021-01-11 11:11:51.875250+00:00,1,,,10.00,101,,,,,,8,1,0,16,9,Chrome Test,69,87,Lotterie,87,E23,1,0,0.00,1,4,izulz3y4,,,,,0
102,h1m9wo2o,,1,63,63,terminate,Results,2021-01-11 11:11:51.902828+00:00,1,,,0.00,102,,,,,,8,1,0,16,9,Chrome Test,98,32,Wette,4,E13,0,0,0.00,1,4,izulz3y4,,,,,0
103,jq9cdbbe,,1,63,63,terminate,Results,2021-01-11 11:11:51.930789+00:00,1,,,0.00,103,,,,,,8,2,0,16,9,Chrome Test,81,34,Wette,56,E12,1,0,0.00,1,4,izulz3y4,,,,,0
104,jh7e24xu,,1,63,63,terminate,Results,2021-01-11 11:11:51.958696+00:00,1,,,0.00,104,,,,,,8,2,0,16,9,Chrome Test,13,88,Lotterie,47,E12,1,0,0.00,1,4,izulz3y4,,,,,0
105,zqrkzfkt,,1,63,63,terminate,Results,2021-01-11 11:11:51.986912+00:00,1,,,0.00,105,,,,,,8,1,0,16,9,Chrome Test,28,57,Lotterie,26,E23,1,0,0.00,1,4,izulz3y4,,,,,0
106,jzrufmjz,,1,63,63,terminate,Results,2021-01-11 11:11:52.011348+00:00,1,,,10.00,106,,,,,,8,1,0,16,9,Chrome Test,7,7,Lotterie,97,E13,0,0,0.00,1,4,izulz3y4,,,,,0
107,c0d0iipk,,1,63,63,terminate,Results,2021-01-11 11:11:52.040735+00:00,1,,,10.00,107,,,,,,8,1,0,16,9,Chrome Test,47,34,Wette,78,E13,1,0,0.00,1,4,izulz3y4,,,,,0
108,8lb1ddo5,,1,63,63,terminate,Results,2021-01-11 11:11:52.069147+00:00,1,,,10.00,108,,,,,,8,2,0,16,9,Chrome Test,44,76,Lotterie,61,E12,1,0,0.00,1,4,izulz3y4,,,,,0
109,wdb3gibc,,1,63,63,terminate,Results,2021-01-11 11:11:52.095448+00:00,1,,,0.00,109,,,,,,8,1,0,16,9,Chrome Test,79,23,Wette,90,E2,0,0,0.00,1,4,izulz3y4,,,,,0
110,nvb2lhdl,,1,63,63,terminate,Results,2021-01-11 11:11:52.122977+00:00,1,,,0.00,110,,,,,,8,2,0,16,9,Chrome Test,9,24,Lotterie,49,E23,0,0,0.00,1,4,izulz3y4,,,,,0
111,majk2yor,,1,63,63,terminate,Results,2021-01-11 11:11:52.152473+00:00,1,,,10.00,111,,,,,,8,1,0,16,9,Chrome Test,57,0,Wette,43,E13,1,0,0.00,1,4,izulz3y4,,,,,0
