participant.label,surprise,communication,stage,treated,E1,E12,E13,E2,E23,E3,mc,ms,b,a,ed,completion_time,wrong_answer_1,wrong_answer_2,participant.time_started_utc,comprehension,age_18_34,age_35_52,age_53_plus,female,high_education,high_income,married,parentship,high_temperature,high_usage,high_general_risk,high_weather_risk,high_accuracy,high_credibility
57a62ca54b1dc5815e3f5f2ccfeaf691,TRUE,both,1,FALSE,49.5,66.5,66.5,49.5,67.5,33.5,0.668333333333333,0.441666666666667,-0.11,0.32,25.0798724079689,1238,0,0,2021-09-06T23:06:23.841733Z,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
57a62ca54b1dc5815e3f5f2ccfeaf691,TRUE,both,2,TRUE,49.5,79.5,79.5,50.5,66.5,50.5,0.751666666666667,0.501666666666667,-0.253333333333333,0.25,25.0798724079689,1238,0,0,2021-09-06T23:06:23.841733Z,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
a40df5c8c5ccabaae041c66ce49df4fd,FALSE,both,1,FALSE,69.5,84.5,66.5,84.5,84.5,79.5,0.785,0.778333333333333,-0.563333333333333,0.98,25.8843582110896,1366,0,0,2021-09-07T03:17:18.036919Z,rather yes,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
a40df5c8c5ccabaae041c66ce49df4fd,FALSE,both,2,TRUE,85.5,86.5,84.5,89.5,89.5,85.5,0.868333333333333,0.868333333333333,-0.736666666666667,1,25.8843582110896,1366,0,0,2021-09-07T03:17:18.036919Z,rather yes,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
e207cfa03ccd584615daa0bd4431b557,TRUE,interval,1,FALSE,65.5,65.5,74.5,65.5,65.5,65.5,0.685,0.655,-0.34,0.91,26.7581763205193,2381,0,0,2021-09-07T03:47:58.589655Z,rather not,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
e207cfa03ccd584615daa0bd4431b557,TRUE,interval,2,TRUE,54.5,54.5,65.5,69.5,84.5,69.5,0.681666666666667,0.645,-0.326666666666667,0.89,26.7581763205193,2381,0,0,2021-09-07T03:47:58.589655Z,rather not,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
e6657e037539e008535b28387c1a0217,TRUE,both,1,FALSE,59.5,59.5,59.5,59.5,59.5,59.5,0.595,0.595,-0.19,1,22.3606797749979,878,0,0,2021-09-07T04:45:36.355091Z,rather not,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
e6657e037539e008535b28387c1a0217,TRUE,both,2,TRUE,49.5,49.5,49.5,49.5,49.5,59.5,0.495,0.528333333333333,-0.0233333333333333,1.1,22.3606797749979,878,0,0,2021-09-07T04:45:36.355091Z,rather not,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
69731c1f6d6af2731fbd10c01d483545,TRUE,interval,1,FALSE,19.5,64.5,79.5,32.5,68.5,20.5,0.708333333333333,0.241666666666667,0.05,-0.4,16.7928556237467,2411,1,0,2021-09-07T04:58:22.434082Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
69731c1f6d6af2731fbd10c01d483545,TRUE,interval,2,TRUE,15.5,64.5,74.5,19.5,74.5,14.5,0.711666666666667,0.165,0.123333333333333,-0.64,16.7928556237467,2411,1,0,2021-09-07T04:58:22.434082Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
65ea414bd582d7d82a3e8ef3de9f55cd,TRUE,both,1,FALSE,39.5,69.5,59.5,49.5,49.5,39.5,0.595,0.428333333333333,-0.0233333333333333,0.5,43.5889894354067,1469,0,0,2021-09-07T04:59:58.153567Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
65ea414bd582d7d82a3e8ef3de9f55cd,TRUE,both,2,TRUE,29.5,69.5,29.5,69.5,29.5,29.5,0.428333333333333,0.428333333333333,0.143333333333333,1,43.5889894354067,1469,0,0,2021-09-07T04:59:58.153567Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
27bf888d8483d10018a3575794c550c7,FALSE,point,1,FALSE,55.5,49.5,66.5,98.5,66.5,43.5,0.608333333333333,0.658333333333333,-0.266666666666667,1.15,56.4092191046818,892,0,0,2021-09-07T05:21:07.490282Z,rather yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
27bf888d8483d10018a3575794c550c7,FALSE,point,2,TRUE,89.5,54.5,28.5,88.5,87.5,39.5,0.568333333333333,0.725,-0.293333333333333,1.47,56.4092191046818,892,0,0,2021-09-07T05:21:07.490282Z,rather yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
3c6abf4c2cbaf06a3e1253a5e6941eb8,TRUE,both,1,FALSE,59.5,59.5,59.5,49.5,39.5,59.5,0.528333333333333,0.561666666666667,-0.09,1.1,37.4165738677394,888,0,0,2021-09-07T05:24:09.625820Z,rather yes,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3c6abf4c2cbaf06a3e1253a5e6941eb8,TRUE,both,2,TRUE,39.5,39.5,49.5,39.5,59.5,59.5,0.495,0.461666666666667,0.0433333333333333,0.9,37.4165738677394,888,0,0,2021-09-07T05:24:09.625820Z,rather yes,FALSE,FALSE,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7e835761398777230bbd264cfd980ad6,TRUE,interval,1,FALSE,49.5,33.5,33.5,65.5,33.5,49.5,0.335,0.548333333333333,0.116666666666667,1.64,28.3196045170126,1151,0,0,2021-09-07T05:26:06.178413Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
7e835761398777230bbd264cfd980ad6,TRUE,interval,2,TRUE,33.5,49.5,32.5,65.5,33.5,66.5,0.385,0.551666666666667,0.0633333333333334,1.5,28.3196045170126,1151,0,0,2021-09-07T05:26:06.178413Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0bae6d742416ded57806dd7bb0dbe5b0,FALSE,interval,1,FALSE,39.5,49.5,49.5,39.5,39.5,33.5,0.461666666666667,0.375,0.163333333333333,0.74,43.1972221329104,827,0,0,2021-09-07T05:36:55.222586Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
0bae6d742416ded57806dd7bb0dbe5b0,FALSE,interval,2,TRUE,39.5,79.5,69.5,44.5,49.5,54.5,0.661666666666667,0.461666666666667,-0.123333333333333,0.4,43.1972221329104,827,0,0,2021-09-07T05:36:55.222586Z,rather yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
928388cf294bfaa30745aee577e83ad4,TRUE,both,1,FALSE,39.5,66.5,49.5,69.5,69.5,39.5,0.618333333333333,0.495,-0.113333333333333,0.63,72.3118247591637,981,0,0,2021-09-07T05:44:43.234732Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
928388cf294bfaa30745aee577e83ad4,TRUE,both,2,TRUE,79.5,89.5,69.5,39.5,39.5,9.5,0.661666666666667,0.428333333333333,-0.0900000000000001,0.3,72.3118247591637,981,0,0,2021-09-07T05:44:43.234732Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
f50ec9fb377c25f51e448b6085c38392,FALSE,both,1,FALSE,69.5,79.5,79.5,49.5,49.5,74.5,0.695,0.645,-0.34,0.85,67.4536878161602,810,0,0,2021-09-07T05:53:47.402260Z,rather yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
f50ec9fb377c25f51e448b6085c38392,FALSE,both,2,TRUE,39.5,44.5,89.5,39.5,89.5,49.5,0.745,0.428333333333333,-0.173333333333333,0.05,67.4536878161602,810,0,0,2021-09-07T05:53:47.402260Z,rather yes,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
080b7fdc78bd854a37afaf3819db533a,FALSE,point,1,FALSE,29.5,19.5,9.5,29.5,9.5,9.5,0.128333333333333,0.228333333333333,0.643333333333333,1.3,119.16375287813,983,1,2,2021-09-07T06:01:12.847464Z,rather yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
080b7fdc78bd854a37afaf3819db533a,FALSE,point,2,TRUE,99.5,99.5,39.5,49.5,9.5,49.5,0.495,0.661666666666667,-0.156666666666667,1.5,119.16375287813,983,1,2,2021-09-07T06:01:12.847464Z,rather yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
5649879ff7c3b23d7ad64de541e48041,TRUE,interval,1,FALSE,39.5,64.5,49.5,29.5,69.5,49.5,0.611666666666667,0.395,-0.00666666666666671,0.35,62.0966987850401,941,0,0,2021-09-07T06:09:53.222587Z,yes,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5649879ff7c3b23d7ad64de541e48041,TRUE,interval,2,TRUE,49.5,98.5,79.5,49.5,49.5,19.5,0.758333333333333,0.395,-0.153333333333333,-0.0899999999999999,62.0966987850401,941,0,0,2021-09-07T06:09:53.222587Z,yes,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d75b0bb81d8ae2000800dcc0d2092944,FALSE,point,1,FALSE,49.5,69.5,74.5,39.5,79.5,54.5,0.745,0.478333333333333,-0.223333333333333,0.2,73.143694191639,753,0,0,2021-09-07T06:09:54.551692Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
d75b0bb81d8ae2000800dcc0d2092944,FALSE,point,2,TRUE,19.5,79.5,19.5,49.5,79.5,19.5,0.595,0.295,0.11,0.1,73.143694191639,753,0,0,2021-09-07T06:09:54.551692Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
c4b28b6e214f58d999f17a6a9cd6073f,TRUE,interval,1,FALSE,33.5,66.5,66.5,0.5,48.5,33.5,0.605,0.225,0.17,-0.14,37.589892258425,593,0,0,2021-09-07T06:17:41.875796Z,no,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
c4b28b6e214f58d999f17a6a9cd6073f,TRUE,interval,2,TRUE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,37.589892258425,593,0,0,2021-09-07T06:17:41.875796Z,no,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
fa821f94b337787bc0575d1dd43e720a,FALSE,interval,1,FALSE,33.5,34.5,65.5,33.5,33.5,32.5,0.445,0.331666666666667,0.223333333333333,0.66,119.84573417523,757,0,0,2021-09-07T06:31:50.473695Z,rather yes,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
fa821f94b337787bc0575d1dd43e720a,FALSE,interval,2,TRUE,95.5,88.5,97.5,88.5,88.5,9.5,0.915,0.645,-0.56,0.19,119.84573417523,757,0,0,2021-09-07T06:31:50.473695Z,rather yes,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
b2c55f3b76bfe4fad6b1fdddc95752d3,FALSE,both,1,FALSE,69.5,68.5,49.5,59.5,9.5,49.5,0.425,0.595,-0.02,1.51,92.9462210097861,1310,0,0,2021-09-07T06:34:17.600762Z,rather not,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
b2c55f3b76bfe4fad6b1fdddc95752d3,FALSE,both,2,TRUE,29.5,43.5,39.5,39.5,84.5,32.5,0.558333333333333,0.338333333333333,0.103333333333333,0.34,92.9462210097861,1310,0,0,2021-09-07T06:34:17.600762Z,rather not,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
01be5526c7fd385540dabed2cfb879a0,FALSE,point,1,FALSE,50.5,50.5,50.5,50.5,50.5,50.5,0.505,0.505,-0.01,1,0,4329,0,0,2021-09-07T06:43:20.187844Z,rather not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
01be5526c7fd385540dabed2cfb879a0,FALSE,point,2,TRUE,50.5,50.5,50.5,50.5,50.5,50.5,0.505,0.505,-0.01,1,0,4329,0,0,2021-09-07T06:43:20.187844Z,rather not,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
ec74350c5b402646950095619f535484,TRUE,interval,1,FALSE,49.5,59.5,49.5,49.5,59.5,59.5,0.561666666666667,0.528333333333333,-0.09,0.9,14.2828568570857,683,0,0,2021-09-07T06:45:30.011747Z,rather yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
ec74350c5b402646950095619f535484,TRUE,interval,2,TRUE,49.5,59.5,59.5,49.5,61.5,49.5,0.601666666666667,0.495,-0.0966666666666667,0.68,14.2828568570857,683,0,0,2021-09-07T06:45:30.011747Z,rather yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
7ae0cbe0ac38617cd3d633c7076dc206,TRUE,both,1,FALSE,54.5,54.5,54.5,49.5,44.5,54.5,0.511666666666667,0.528333333333333,-0.0399999999999999,1.05,23.8117617995813,1600,0,0,2021-09-07T06:48:25.483826Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
7ae0cbe0ac38617cd3d633c7076dc206,TRUE,both,2,TRUE,69.5,50.5,69.5,50.5,54.5,54.5,0.581666666666667,0.581666666666667,-0.163333333333333,1,23.8117617995813,1600,0,0,2021-09-07T06:48:25.483826Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
1f14f35f0babf5f66b2ca57ec3c8f035,TRUE,both,1,FALSE,44.5,79.5,79.5,84.5,89.5,39.5,0.828333333333333,0.561666666666667,-0.39,0.2,90.1997782702374,466,0,0,2021-09-07T07:05:26.941919Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
1f14f35f0babf5f66b2ca57ec3c8f035,TRUE,both,2,TRUE,99.5,98.5,94.5,39.5,49.5,9.5,0.808333333333333,0.495,-0.303333333333333,0.0600000000000002,90.1997782702374,466,0,0,2021-09-07T07:05:26.941919Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0caff808f351c55790a4de118a25ddfc,FALSE,interval,1,FALSE,69.5,59.5,66.5,59.5,14.5,69.5,0.468333333333333,0.661666666666667,-0.13,1.58,44.7101778122163,1124,0,0,2021-09-07T07:14:12.206242Z,yes,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
0caff808f351c55790a4de118a25ddfc,FALSE,interval,2,TRUE,65.5,66.5,94.5,74.5,9.5,39.5,0.568333333333333,0.598333333333333,-0.166666666666667,1.09,44.7101778122163,1124,0,0,2021-09-07T07:14:12.206242Z,yes,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
647577ec8ed663f168e23d0d8b83f4a2,TRUE,interval,1,FALSE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,1461,0,0,2021-09-07T07:23:08.614950Z,rather not,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
647577ec8ed663f168e23d0d8b83f4a2,TRUE,interval,2,TRUE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,1461,0,0,2021-09-07T07:23:08.614950Z,rather not,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
69d7143035d06350e1063f3144cdbdfc,FALSE,both,1,FALSE,24.5,56.5,78.5,33.5,54.5,50.5,0.631666666666667,0.361666666666667,0.00666666666666682,0.19,73.24616030892,1866,0,0,2021-09-07T07:29:31.862529Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
69d7143035d06350e1063f3144cdbdfc,FALSE,both,2,TRUE,32.5,66.5,33.5,67.5,78.5,88.5,0.595,0.628333333333333,-0.223333333333333,1.1,73.24616030892,1866,0,0,2021-09-07T07:29:31.862529Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
e24b1f38161d998521cf0c99b4af861c,FALSE,both,1,FALSE,34.5,39.5,19.5,29.5,24.5,31.5,0.278333333333333,0.318333333333333,0.403333333333333,1.12,22.293496809608,495,2,3,2021-09-07T07:30:15.925924Z,rather yes,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
e24b1f38161d998521cf0c99b4af861c,FALSE,both,2,TRUE,27.5,24.5,26.5,24.5,31.5,41.5,0.275,0.311666666666667,0.413333333333333,1.11,22.293496809608,495,2,3,2021-09-07T07:30:15.925924Z,rather yes,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
0b4f6ab6c33e8cb58ac2a9e21ecf3f54,TRUE,both,1,FALSE,49.5,66.5,66.5,49.5,66.5,49.5,0.665,0.495,-0.16,0.49,0,906,2,1,2021-09-07T07:33:34.608664Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
0b4f6ab6c33e8cb58ac2a9e21ecf3f54,TRUE,both,2,TRUE,49.5,66.5,66.5,49.5,66.5,49.5,0.665,0.495,-0.16,0.49,0,906,2,1,2021-09-07T07:33:34.608664Z,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
93ca68fc4d072321c81fcecfa39b5b4b,FALSE,both,1,FALSE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,694,2,2,2021-09-07T07:52:49.622933Z,rather yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
93ca68fc4d072321c81fcecfa39b5b4b,FALSE,both,2,TRUE,33.5,66.5,66.5,33.5,66.5,33.5,0.665,0.335,0,0.0099999999999999,0,694,2,2,2021-09-07T07:52:49.622933Z,rather yes,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
4ab076344dd6c47b647574643a24fde3,FALSE,both,1,FALSE,79.5,89.5,89.5,33.5,54.5,99.5,0.778333333333333,0.708333333333333,-0.486666666666667,0.79,93.888231424391,741,0,0,2021-09-07T08:01:45.093464Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
4ab076344dd6c47b647574643a24fde3,FALSE,both,2,TRUE,34.5,49.5,49.5,50.5,24.5,50.5,0.411666666666667,0.451666666666667,0.136666666666667,1.12,93.888231424391,741,0,0,2021-09-07T08:01:45.093464Z,yes,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
e3ad826583e821fa5f0f32cd57b5b4f7,FALSE,both,1,FALSE,74.5,74.5,74.5,74.5,9.5,79.5,0.528333333333333,0.761666666666667,-0.29,1.7,31.6227766016838,665,0,0,2021-09-07T08:06:24.638201Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
e3ad826583e821fa5f0f32cd57b5b4f7,FALSE,both,2,TRUE,89.5,89.5,89.5,89.5,9.5,89.5,0.628333333333333,0.895,-0.523333333333333,1.8,31.6227766016838,665,0,0,2021-09-07T08:06:24.638201Z,yes,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
de10aacf8f9d575a2d4a110b38f4c16f,FALSE,interval,1,FALSE,49.5,65.5,99.5,33.5,49.5,59.5,0.715,0.475,-0.19,0.28,68.4178339323893,1497,0,0,2021-09-07T08:19:38.189377Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
de10aacf8f9d575a2d4a110b38f4c16f,FALSE,interval,2,TRUE,99.5,59.5,99.5,49.5,66.5,99.5,0.751666666666667,0.828333333333333,-0.58,1.23,68.4178339323893,1497,0,0,2021-09-07T08:19:38.189377Z,rather yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
c696719617192937707d3a0833ca244f,FALSE,point,1,FALSE,29.5,59.5,29.5,79.5,79.5,34.5,0.561666666666667,0.478333333333333,-0.0399999999999999,0.75,22.9128784747792,551,0,0,2021-09-07T08:21:34.589227Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
c696719617192937707d3a0833ca244f,FALSE,point,2,TRUE,29.5,79.5,29.5,69.5,79.5,29.5,0.628333333333333,0.428333333333333,-0.0566666666666668,0.4,22.9128784747792,551,0,0,2021-09-07T08:21:34.589227Z,yes,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
57f9cd7d19cdd899c2e96f902e89ec8f,TRUE,interval,1,FALSE,79.5,94.5,69.5,39.5,94.5,63.5,0.861666666666667,0.608333333333333,-0.47,0.24,105.971694333912,1016,0,0,2021-09-07T08:29:16.067322Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
57f9cd7d19cdd899c2e96f902e89ec8f,TRUE,interval,2,TRUE,94.5,99.5,97.5,89.5,14.5,99.5,0.705,0.945,-0.65,1.72,105.971694333912,1016,0,0,2021-09-07T08:29:16.067322Z,rather yes,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
637f0de53f68d8c9651f98809bb39a51,TRUE,point,1,FALSE,59.5,79.5,79.5,74.5,89.5,59.5,0.828333333333333,0.645,-0.473333333333333,0.45,45.9238500128201,1062,0,0,2021-09-07T08:48:26.986230Z,yes,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
637f0de53f68d8c9651f98809bb39a51,TRUE,point,2,TRUE,87.5,94.5,69.5,74.5,59.5,49.5,0.745,0.705,-0.45,0.88,45.9238500128201,1062,0,0,2021-09-07T08:48:26.986230Z,yes,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
714d045722f783874799d0b859fd336e,TRUE,point,1,FALSE,55.5,64.5,31.5,84.5,44.5,44.5,0.468333333333333,0.615,-0.0833333333333334,1.44,74.5922247958861,1434,0,0,2021-09-07T08:56:26.170270Z,rather not,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
714d045722f783874799d0b859fd336e,TRUE,point,2,TRUE,64.5,46.5,92.5,66.5,49.5,77.5,0.628333333333333,0.695,-0.323333333333333,1.2,74.5922247958861,1434,0,0,2021-09-07T08:56:26.170270Z,rather not,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
a847b924b17f18b3eb3e1aaa368d53ec,FALSE,both,1,FALSE,79.5,66.5,69.5,74.5,19.5,44.5,0.518333333333333,0.661666666666667,-0.18,1.43,77.1945593937811,917,0,0,2021-09-07T08:58:39.032152Z,rather yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a847b924b17f18b3eb3e1aaa368d53ec,FALSE,both,2,TRUE,89.5,66.5,89.5,39.5,66.5,89.5,0.741666666666667,0.728333333333333,-0.47,0.96,77.1945593937811,917,0,0,2021-09-07T08:58:39.032152Z,rather yes,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
054f1d2a2591689051d1bb95652715a2,FALSE,point,1,FALSE,39.5,79.5,0.5,59.5,59.5,69.5,0.465,0.561666666666667,-0.0266666666666667,1.29,100.458946838995,572,0,0,2021-09-07T08:58:53.312797Z,rather yes,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
