tic,Sonderincentive
9dad7cf9d63afc0dfe28c223c8ae1216,10
52b0151a7a340d8d6213ee82c931ed51,10
8e1f678767e12a888365666a00ffb17d,10
6aec0ac3f3d3e2d0a6cdad49f7f3247d,0
e3b1c1a19e070dc7d21d135ec7b210f8,10
6ebfc31fd00c0bd3a537f3dd9d303d6e,0
fcd0e463bf22624a5b1d9bfe7a56da6e,10
96238017cf9499b0daa44430cbe1bf0a,10
40479de7e2f6924e4e27d64cefe5a2d9,10
415ee5cd452230097e20c51b239e228e,10
a84a4296e7c8e048c81a562af897d215,10
fdffa623fe7e02d4b04333a8a5ca98c5,10
5dd689e85e28368667c6bd63a48e4e18,0
ef43f7fbf9334c367e92e9a8ced9cbb2,10
60d57c3f709319377ee789c8e6df8761,0
7cf5f81ddb458f4d29304ce1ccd3c70e,0
23828079ba0fa4ecbee180f0bf99ccbd,10
aa7b19f90ce62d36e36c816e01ac045e,0
4a9a35b4e80205882f21caef2a6a486c,10
a20fb64ccbb860579aa01f1b15182527,10
7990d6fb0de26f1f1b22250ac3d46c94,0
612857df011d0c1cca18c3a9b47bd578,10
f7f0e83413835d9df8ee77293a58df8d,0
4539c512b3899c373740620e06268de3,0
c6a05a273c88e5cfd959e7bafa86dc4b,0
72bc958373eaf51b4301395eeec8b552,0
7a5aaddc01d159a4353969f868e54da8,0
e7512e4aa25f7671f8f714678121751f,10
42dc56b9ba4cc21a658da948372e5005,10
6d9ad85a18794fcbf25d5bb9905ab42e,10
d195479a76758d851dc1e0aebeee6a4a,0
f161950aa25f2cfa5cb3b09eb5355923,10
6761babf33742742b3afdce9c14acb97,0
acc7d95c7a4d046232989a31a671bf5d,0
ee456468aa5650ee99a7e05c48013bae,0
7122f2cf868b478043588ba0cfc82a75,10
25a1ea8949a268241370ac2921351db9,10
a8c52654624e688b43edfd788e68f40e,10
ac9beff9960af71f422ccc7d53667d75,10
6443a006eec0b2f077397cbb879f1c96,10
a08ab6260d563af335f92287a5ff039a,10
0550ed89ade07357cce4170b323dcc7a,0
1e628d52531f601a98fce86efafc2cec,10
51a0818aeb741deda93908b222b4f08c,10
5ff03e2766596ebb1cd2811dd7e35cff,0
3221be8afa70bc2d7c2ed101d74be529,10
bd2f719ac688839b8dc7fb07309d8bc3,10
68452687cbede706b924996ecdcf52eb,10
ec84cc61cf71e8ff53931022dbb836af,10
d773a5a8518e876d8b1987f5265784dd,10
92d115684555343e9d2632a5fec9039d,10
1b6cf0b7f3c74c18248aa0d72c1f877e,10
28773960e7675f02a8e5e9f0ac1cdf12,10
846c7c9f7d558ed5e68b4801484876da,10
17582c6321d07c09b5518ab4de0bf327,0
86c2cce573ec39c1043411ecc1e94e07,0
8ab1a1a4f27101a5245b76ffab9f6937,0
9904279101fbb6f5ddf00d0f768c263c,0
99501bcbcbb47f24a856ed900f5f15d0,0
7cc5839abc9dc636e1c4938906876234,0
07771acee70c435d4554c981b0bcf2b6,10
34acc8270319c6a5161d36027262add0,10
da7cd1d581fdee8018387c0599120965,0
27d67e2a0f3c5ba09aa08c66f25dd6b8,0
bc91e50fb781484a1518ebf7c524e6cb,10
a763fc411dd1e693dec879b4c53143a5,0
0b0b7d07c22a141715caf75888b755ba,0
741b71708f658bf08a2a4cdc2350c916,10
040e282e2bf215e444be4a9da9a21fa2,0
809086f73e0a38cde6fa7edba7ce8c2e,10
38f99dd917e48ebb24730f6b51aa7463,0
3c36c0f411b756f6f3d7cee161a091c7,0
667cb464ff5397aaa50aa7087c0b60cb,10
8af62354c7ec632294c6b40551240e53,0
61f78766c39746662426eb87cc20c523,10
86bf8caebaa8d89aa527d07b1241381f,10
cd334e3b4735ababa2b20753e3e37381,10
a7b3f672eab391e9cf81371c4ac6effd,10
b5f3cad733fba61934373a1816cb67b7,10
76b60e09ed18b00a7612d8c5fb2f7ca9,0
e3d52faee6b973e1128f3dd34b56a783,10
6605f2c4962e92cad35bcda9ed5b800b,0
c37ccb1e4d4a8a1d06ec4253274778d9,0
25cbd437762abe404ded3a8caf23a57a,0
b624d3cec15ba1ff58088badd7a333cd,0
b336b51284b7872e28eda835c3fdf759,0
2f46aae3066e16d64608ad49b99219ab,10
4c58abe537331ef5b5dd27f32dca636e,0
d8794f52bca8e6d5ba028f867373f8bd,10
e685e62e13a5889f2bbc7381ec056806,10
80ef75994e0d46b24a165eeb4b192b8b,10
424f79ae494d7c9d908e9cc322424fae,10
3e7f7a82b45e05e7d4e4748694f80803,10
b24becbbcd70933f8baa88a22efea2b3,0
19cf44c8c7b732467c4d3ea0fe8b6c30,0
426097b17ceef299c430992b5c6ee48c,0
b241c8e76b85c4454f9b11dd43849533,10
caa3ea973db4e6f3fdda527dcd4c7eb6,10
1ec050c03ee941d6aa7e1f90abe6a394,0
b637b7e8b318b674c4bf275cf07dc760,10
c229515051440219293758387429b7c9,10
487eb964adc33cb3c6ed81f95f4ba4d6,10
4827c279d65d17c4ff01755c182731cb,10
611d04ed50465356b8480d89c4e1eb58,10
b9013537be879d51af2aab52a3dc1289,10
a71ddd79e1a2957d37b8986afd9a5ecd,0
fe0eb990b675f0358e4a0ec761b68762,10
366c1ada5ca1e870507b0f6ae9da7982,10
7bc52876fb3c1a9487297b4200738d45,10
a93a7a34ec8be682d9dd6dbfb1f76f44,10
f3b85506cf51c2bebfaa899de4b39605,10
9c12841e0268ed9f6461446fd54ce11f,0
0e16e64c2a6f98136790a082dd24eaa0,10
d89848ef6a7de9278ff292d1ae9ad73d,10
96d338239c651b298764d78461d0bebb,10
5bb842e12d40b80fb0f03614515adc7f,10
c7b86df3c96a23215eaafd33adba4439,0
b0eee340bcf3699b63a2a1e4edfc5f44,10
c16bdad042cae98d30286d0a4201ed8a,10
d2f6cb32ee9bfc128c0f667c187e3640,10
166bf584dafa5f219eb1ff65a37cee90,10
15cc6c230ee1fa2287a46f249fc37f3f,0
0530e30859106d8aba1e0129a513c4fd,0
843e8813be2d4c671ec0bb2a466c4fff,0
ee04b7de8c34a32ba154a53c8e5e0a34,0
9f17d00d7362d0bcb9d66bd26a7231d9,10
12dee68fddf3add04bedea7e3c174ddc,10
bf093fcabd879ed23add3a2ed30a3978,10
17b42ca70aebc0d42db630ec3a65ad91,10
78ab2c14a56712d5e735fc51b26c2a42,0
2b8362a7aa241c080df440961c59c239,0
b5aa4bf75d8276fa217389bf166d55ba,10
b27ab825734aac0e468651437cae9238,10
e0ebc0e1e64f450368a7fb78df0a1a3c,0
e96769b3cec66b2802468134877cda95,10
f1a23f7bd631617c191b549e51c0ef78,10
4d328a9e13dedecdd45c0d6822084863,10
8fb68702fd11c572e7f7efe03e4fba04,0
350022ed8678f9377bd4da66fc300794,0
2e3a4e54d38fbe18b72cc06e31212325,10
32f1d8f1f8997d6d606470bf7d4ad76c,0
ebffa38ffbdfcc57f3008fd35f9f99cc,0
38746fa3ecebe9d4546742c09ae0ff76,10
7c8e872c48e2db4961c0bfec180a4509,10
d8bdadbc7723e05a595cd1b1526623e2,0
067c5a0222d3067b79287ba6199452d0,0
2a9b953ca0614932d6136c01169dfc3d,10
31db2f22e354e93a744e56c8fee2eea6,10
5a14f5f6445dd3c9bb11855e60e75330,10
332db7a07ce472a6a1a3f6027edd82ed,10
662628a554a1cb4fca6281a88d6c4677,10
75d4c773f4f0351ca1b6cd6f9482a94d,10
c716e633cdc45cad9cb6c83be8a60f61,10
725a5a6b4b9b17d59f4c00143378183f,0
335fdc510d85e958f74b42292c2d5e88,0
173cdb4ce5a7ecde1b6ff0d424687f29,10
bee993150b43ca5a26d22cdb2623e59b,0
620c4d170f5589c108e33bf064bfaa5d,10
8cb50071d70747724d468871a6a3a35e,10
2f6c135ace476bd0ed9bb0c443b27dc1,0
db28c6ceb3de975b62a188a41869637f,10
fb0850a927e6c63481227ab9ce8c1105,10
1bc738ae64a1d8ca182a7c3611d012df,0
a2822010ca13f7a15957f15391cea47a,10
e6d0cda62875f63f1050cbf570043e17,0
1c51bf0bb2c26f930c0ce91356f73e5a,10
cf9ebd66eddac27bea5385f7aeddb450,10
b6f18118fc75d5855131bff83018f6cb,10
cb475c1c250eef771024df2f1107eb31,10
9d9bc47d2510524090b92b1ebf15152d,0
09694b16160ca630fb0ffcd2403553fb,10
4c14018ead546853477810d53b51e59f,0
6f44d5e5f17d0c75e353050970e67f92,10
f4262925d4fb80bc15b2f1c679907d18,10
c86964a3bdb278f329e97012c64ae793,10
5ef973179776898d5cfbbafff45e84d9,10
a12504ffc38df0b088275994a54a5b77,10
65dc89aabd114df9c3016bbb9212e537,10
733f82181982a9394ce288dc36c57fb3,0
9f6927f70d3c360bffcd8f8ab458ad9e,0
1726dcd2755f57f2bb28e2b7dca910a1,10
bca41456bc53ad3af9ebd6b78f5b2b24,0
1f5312f2526ff64e768c073222195219,10
30d14fe810990bdeed6f76ac1dd87d85,0
849f66a5b7dd992c7b17973d90006bb9,10
d73eebfc2ea91cccc23046284a5f5298,10
811d1094ecb0d48b58fb1156dcbdda1f,0
8baa9d924ad498773a92dfef11aeb045,10
6004c3739c0c6106f9f5751e96e1da71,0
70ede9db67731e8bf743ee2298d90079,10
be9abc3f499443cdbd62f817b793aeec,10
a1b3445293aa93c756f3985ba8003f04,10
b0eafe8e3b376b6ce738daec7feed9f4,10
6e33e228aa51745656cbcfc834978d39,10
dff826cdd4d90763cdb3cac381d3222a,0
311e2c02b7f41caf810bf6de31c24a27,10
d58cba437e0f530d4b1a057e4a832111,0
03659692a76b1e7f9f5d802d9c74a6a7,0
89d671483e46a9648c5d4455f09f9ead,0
aab5c6122cc576d2948ed80b09113526,0
7279f4e2de8980dadc54150557a2d08b,10
003b534f1a63fd88d14a9cd160ede661,0
a11da29a2c8ceeffd5dbd884813bd2cb,10
01e5babcbc1f73a018a8fde88235e3de,10
41101dcb9d8562ef22bbb5e0e1698220,0
47c1533b3f8d3384a457dd8c97159365,10
b04b63be06dafea9fb16737815a69292,0
6e23723f93318fce311095f2f6b9c673,0
97b064c470471f76fef062655cede656,10
c8b7686a7bd8dcd53c06b32ffb6969db,10
223bb3007d41f99049e8176a147429ea,10
d630de46ed9f24f812848a707d2d882e,10
88c439fc4a6e6c525f9d30e8bde96347,10
b0929f8edc8b73ca634c4952d851505f,10
88652c910394728e8da34dc7a76facbf,10
42d498d9259db93c725a2ee25259a22f,10
3e20f4f63961e22badeb4b07c8ad86ab,10
f0c95ed85da3d5c2f0057dbbe96d02d0,10
13dafac45daed9eada83e463b2d77825,10
d9ba3510dd12c9abfb91293c27adbe68,0
203a0c079f902b83f67f87c1a8181f15,10
7b2df9d4bfed0d0612c29bde69ab0ba5,10
8168ca58defd4756bb7679599ce23968,0
ac7f45212b123afd1a7f40bfb09a9516,0
2afea76a86d9d312b578039750306a29,0
7017f598d414620be1c88151a661b793,10
5f5175b3f0ec649baf24cdcc3885f223,10
79372a24e7b12a701d544635ea069684,10
28bc9bdac62a136d4e88c39f78ce67db,10
78addd2049e062a14b0832965833cc4e,0
ea8c3ae8cce537255537999f47c07b90,0
a20b74eb66f02a731225ec0cc1e5070c,10
34507003c70ffe44c8bd5fe7098aa712,10
cdd8f721fcb8bca334ec4a5b77ead0f9,10
a0961ac19ee751205f4c08afedc475fa,10
1dcc25bfae705fd4b188dbc280f8abe1,10
a2e728a59556b963de046e8bc6b17c3b,10
6ed6f5001905476e635d675b425a3921,0
6f8d2302526622622a2da5eed241179a,10
fa627aae976a48eec5bb4aefce6174da,10
04352ca875d36c9ebdd95399e212da54,0
762d616d8e00e5ae62dfdb4188c5784f,0
beeebb2f82ee52324f038ffe37f9ab24,10
2d77a50458d896c011c5a060498776e3,0
01741511d27357e6bbfe0c34371610cd,0
374ecf5916d51f4df675988be10c25ba,10
bad1d90ab0fb785f23eb234dd42bb21d,10
0d3dfc83efeb45b61832a96c20835f2b,0
6540ffa4a7fd13aa358e043f1e860503,0
7febde38884468cfeadb27deb7fca767,10
ba81686368b98e50b1bd158b579b649b,10
25b6fe72625e27be232d55328a11ed14,0
fea1be5f1f4f8582a067e8c23a846037,10
14757a2ca2545b1aa9320392823f0c77,10
c15e499288b971749547d50d2c62a699,0
212d56935bec2db531c15a480281b914,10
f3142703e3d463fc6c2a02e867d5ac64,0
9358bf73aad7367ddce55150fc0e3d8d,0
8ea40b34a90488efa50803119ceba0aa,0
d8d972a1ba9d9ec0f42fef87d6c5acc3,10
2a785dcc10ad3e671c58959afbe301b4,10
eca72a388981cb1bc6ef9751381bcdd1,10
4b5eee061c730b515475b1c95f25ee3f,0
1b16d96954bf283e1f8e5116d96b9f65,0
90a56819c39ef7dfbe3c4adcdf59e57f,10
814841abe602e9273556af02a6c5a393,10
5587a8bbc35fdfa3b849c83b9fd63179,10
ee31ec27efaf07b1aa80dca5c5c5c9b6,0
9764adb75599858b5663277dca58b3f3,10
fb68b829a50b8c65d7db457a8d8dd5b9,0
24de04e3638bb7f338ebdab300ebd2c7,0
db92d2d3095b4204ac61c1229a9beea2,10
4729cf1f55e1bc4169cc5d2b582b46d5,0
e4221c6b640fdacc06c8fc6b6b3f70cd,0
3accfbcd13611091068d41b4e2708e20,10
8d0136e32672a9f847aa5121675b9316,0
eb86b09845f24ae9e471e1156f51ff78,0
a665229f5c21b2c3acbd565bde0aeecf,10
e7323c56aa3221faa8d51e5cd9549b48,0
a1bb8a2e1a3a72912d4035002c550a34,10
7f4225b841e3ad4605258ec7ef3c045e,10
6329b18f8a85178640f44057dacd5722,10
2fe4eadc9eea08b1b3e43514dabeadcc,10
026c74f9a6c56e375ee0f248c2a13ff0,10
f555253ea50d7427b771c3e6552a4915,0
8dc25370ec4d1e141bac507a07b968c5,10
f2201dd2977263a8838437c151d2542e,0
0a7ea29eba62eb898078874ccc108724,10
015ce1d57660fb8b991a8e925b8259db,0
21ab2a6908ee7ee30aa7245e6a51371a,10
f21c021120340515f0e00ce2b1f5d574,10
ef7dda1e92c0d7d93545a738cddd5e23,10
1871ce3f31afb46089536c899558bb47,0
ac0691585e9dd44e6e7510ed3c0e76c3,10
23678a9668169da34256e87cb382f815,0
85fc8aee4fc9a2a5aa91ec513a19e495,10
05c2adee82c96c60c817177832b11847,10
ccc60b53d8e08885dc65a92769c1bc9c,10
8fbfbfa4928cf5146e7ce6ee5d11432d,10
dce799b59b2bded7aa3aeceb35693043,0
b17bc1e56464d1a16325acd734ca0fef,10
7c437c87013f7edd8fa2a678ff7b0935,0
125fa59c383b0c4ffe0c02cbd0c7778d,0
1ea5a497024b0150febaad2a9c8be83a,10
854c9fa57e6bbf1c9b9db546baddf106,0
02c43d39b2233839f92c70b589fc64fd,10
9f888151a5c6054f0ca60a2d07ca68cb,10
f6cca71da7b010b4f33452a4d6f4de4c,10
3d5133ca9cfb767178844b629dadc604,0
e7a5a4bc745fd154e7a7f951e586c615,10
7eea78e8099b26a1543970f8cd46c719,0
fc910234fd329d7d26abb3c2ff2e419d,10
9318da5182bcf65c0f84f961e06a72b6,10
3424c83ee53b4745c76de91c5535e617,0
a0f3eecf50d2e651c1fad40206f19bb2,10
284edd6ce3a5f8077597e497ca158476,0
47da1c34be974c26aa535254328b3c73,0
e043d2d1dcbb0faa6088a6f2c1ddaa9e,10
25b9c5a0cf90eb466a98369723e1ab17,0
8404deb9a278a41869c418d129c27c77,10
afda31c3cf0486d3b4c76317f956728b,0
227ac088e94d2facd8cbc01a7f9a596a,0
ecc9fbc3afb4afe10bd5d9a2963b8709,10
6491b170f6da0eed6d551c188f290c70,10
b230ef3ceb093d3f66eaf989897fd871,10
caa8fbd5e41a93529f5a7e59b9fb0726,0
b2c876ee21278b74bf24a2ae7e2cb92e,10
883db051fed527479a3227942019efd0,10
cc2a12c2b255d637f28263e1bbc5ff64,10
0f9ab7d2bc8ca8703441f82c062a3b80,10
153e0e0ec8020cb88471b76b7c78f914,10
4858ab9f7ffc44205806a6eb248b6e85,0
8a912b2912de0e66075f2052931b11f8,10
dbf3b2cb03bd5e709f29a4819f29fe2c,0
c01d951ade3248a81d6bf45d828abf6b,0
1ed6e4b979649a2ce13bd49280039111,0
0c7de9acd378b2291ca1b8ca947ba6a4,10
7ab1e7e97846895afd559f0b34e220bb,10
8334b0ca8212c984d627dbdca43e4e55,10
1b505678b1de8248e1c8aa22faf6bfe9,10
b1573ae40a00a68c23b8c1e8fefe1f97,10
