session_code,participant_code,app_name,page_name,page_index,page_submission,time_spent,completion_time
t2ciiflg,n7tvj9f1,Baillon,Baillon_Decision,10,1630964617,25,7217
t2ciiflg,n7tvj9f1,Baillon,Baillon_Decision,11,1630964629,12,7217
t2ciiflg,n7tvj9f1,Baillon,Baillon_Decision,12,1630964637,8,7217
t2ciiflg,n7tvj9f1,Baillon,Baillon_Decision,13,1630964650,13,7217
t2ciiflg,n7tvj9f1,Baillon,Baillon_Decision,14,1630964656,6,7217
t2ciiflg,n7tvj9f1,Outro,Outro_Risk,15,1630964676,20,7217
t2ciiflg,n7tvj9f1,Outro,Domain_Questions_1,16,1630964687,11,7217
t2ciiflg,n7tvj9f1,Outro,Domain_Questions_2,17,1630964724,37,7217
t2ciiflg,n7tvj9f1,Outro,Demographic_Questions,18,1630964754,30,7217
t2ciiflg,xbl9d7h2,,InitializeParticipant,0,1630965497,NA,1531
t2ciiflg,xbl9d7h2,Intro,Intro_Welcome,1,1630965509,12,1531
t2ciiflg,n7tvj9f1,Outro,CLICCS_Questions,19,1630965629,875,7217
t2ciiflg,bkkbbwwf,Intro,Intro_Instructions,2,1630965860,2664,14729
t2ciiflg,xbl9d7h2,Intro,Intro_Instructions,2,1630966143,634,1531
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,3,1630966167,307,14729
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,3,1630966367,224,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,4,1630966386,19,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,5,1630966864,478,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,6,1630966870,6,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,7,1630966879,9,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,8,1630966885,6,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,9,1630966907,22,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,10,1630966917,10,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,11,1630966922,5,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,12,1630966927,5,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,13,1630966934,7,1531
t2ciiflg,xbl9d7h2,Baillon,Baillon_Decision,14,1630966940,6,1531
t2ciiflg,xbl9d7h2,Outro,Outro_Risk,15,1630966960,20,1531
t2ciiflg,xbl9d7h2,Outro,Domain_Questions_1,16,1630966970,10,1531
t2ciiflg,xbl9d7h2,Outro,Domain_Questions_2,17,1630966984,14,1531
t2ciiflg,xbl9d7h2,Outro,Demographic_Questions,18,1630967014,30,1531
t2ciiflg,xbl9d7h2,Outro,CLICCS_Questions,19,1630967028,14,1531
t2ciiflg,p1jo2apn,,InitializeParticipant,0,1630967803,NA,636
t2ciiflg,p1jo2apn,Intro,Intro_Welcome,1,1630967810,7,636
t2ciiflg,p1jo2apn,Intro,Intro_Instructions,2,1630968035,225,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,3,1630968068,33,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,4,1630968083,15,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,5,1630968102,19,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,6,1630968118,16,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,7,1630968201,83,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,8,1630968209,8,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,9,1630968222,13,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,10,1630968234,12,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,11,1630968284,50,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,12,1630968302,18,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,13,1630968311,9,636
t2ciiflg,p1jo2apn,Baillon,Baillon_Decision,14,1630968322,11,636
t2ciiflg,p1jo2apn,Outro,Outro_Risk,15,1630968339,17,636
t2ciiflg,p1jo2apn,Outro,Domain_Questions_1,16,1630968349,10,636
t2ciiflg,p1jo2apn,Outro,Domain_Questions_2,17,1630968368,19,636
t2ciiflg,p1jo2apn,Outro,Demographic_Questions,18,1630968396,28,636
t2ciiflg,p1jo2apn,Outro,CLICCS_Questions,19,1630968439,43,636
t2ciiflg,407owajf,,InitializeParticipant,0,1630969004,NA,635
t2ciiflg,407owajf,Intro,Intro_Welcome,1,1630969029,25,635
t2ciiflg,be12vez0,,InitializeParticipant,0,1630969204,NA,1326
t2ciiflg,be12vez0,Intro,Intro_Welcome,1,1630969235,31,1326
t2ciiflg,407owajf,Intro,Intro_Instructions,2,1630969328,299,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,3,1630969377,49,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,4,1630969395,18,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,5,1630969403,8,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,6,1630969412,9,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,7,1630969422,10,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,8,1630969431,9,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,9,1630969460,29,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,10,1630969466,6,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,11,1630969472,6,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,12,1630969477,5,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,13,1630969483,6,635
t2ciiflg,407owajf,Baillon,Baillon_Decision,14,1630969489,6,635
t2ciiflg,407owajf,Outro,Outro_Risk,15,1630969512,23,635
t2ciiflg,407owajf,Outro,Domain_Questions_1,16,1630969531,19,635
t2ciiflg,407owajf,Outro,Domain_Questions_2,17,1630969566,35,635
t2ciiflg,lwse1afm,,InitializeParticipant,0,1630969583,NA,1238
t2ciiflg,407owajf,Outro,Demographic_Questions,18,1630969600,34,635
t2ciiflg,lwse1afm,Intro,Intro_Welcome,1,1630969610,27,1238
t2ciiflg,407owajf,Outro,CLICCS_Questions,19,1630969639,39,635
t2ciiflg,be12vez0,Intro,Intro_Instructions,2,1630969839,604,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,3,1630969929,90,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,4,1630969962,33,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,5,1630969980,18,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,6,1630970019,39,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,7,1630970048,29,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,8,1630970113,65,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,9,1630970153,40,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,10,1630970176,23,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,11,1630970188,12,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,12,1630970201,13,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,13,1630970211,10,1326
t2ciiflg,be12vez0,Baillon,Baillon_Decision,14,1630970228,17,1326
t2ciiflg,lwse1afm,Intro,Intro_Instructions,2,1630970237,627,1238
t2ciiflg,be12vez0,Outro,Outro_Risk,15,1630970275,47,1326
t2ciiflg,be12vez0,Outro,Domain_Questions_1,16,1630970302,27,1326
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,3,1630970311,74,1238
t2ciiflg,be12vez0,Outro,Domain_Questions_2,17,1630970333,31,1326
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,4,1630970340,29,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,5,1630970356,16,1238
t2ciiflg,be12vez0,Outro,Demographic_Questions,18,1630970366,33,1326
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,6,1630970382,26,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,7,1630970405,23,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,8,1630970428,23,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,9,1630970483,55,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,10,1630970498,15,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,11,1630970518,20,1238
t2ciiflg,be12vez0,Outro,CLICCS_Questions,19,1630970530,164,1326
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,12,1630970552,34,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,13,1630970566,14,1238
t2ciiflg,lwse1afm,Baillon,Baillon_Decision,14,1630970581,15,1238
t2ciiflg,lwse1afm,Outro,Outro_Risk,15,1630970623,42,1238
t2ciiflg,lwse1afm,Outro,Domain_Questions_1,16,1630970658,35,1238
t2ciiflg,lwse1afm,Outro,Domain_Questions_2,17,1630970695,37,1238
t2ciiflg,lwse1afm,Outro,Demographic_Questions,18,1630970744,49,1238
t2ciiflg,lwse1afm,Outro,CLICCS_Questions,19,1630970821,77,1238
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,4,1630976695,10528,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,5,1630976750,55,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,6,1630976787,37,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,7,1630976852,65,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,8,1630976918,66,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,9,1630976987,69,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,10,1630977035,48,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,11,1630977087,52,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,12,1630977124,37,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,13,1630977205,81,14729
t2ciiflg,bkkbbwwf,Baillon,Baillon_Decision,14,1630977243,38,14729
t2ciiflg,bkkbbwwf,Outro,Outro_Risk,15,1630977272,29,14729
t2ciiflg,bkkbbwwf,Outro,Domain_Questions_1,16,1630977323,51,14729
t2ciiflg,bkkbbwwf,Outro,Domain_Questions_2,17,1630977359,36,14729
t2ciiflg,bkkbbwwf,Outro,Demographic_Questions,18,1630977471,112,14729
t2ciiflg,bkkbbwwf,Outro,CLICCS_Questions,19,1630977588,117,14729
t2ciiflg,0z4dickv,,InitializeParticipant,0,1630984638,NA,1366
t2ciiflg,0z4dickv,Intro,Intro_Welcome,1,1630984659,21,1366
t2ciiflg,0z4dickv,Intro,Intro_Instructions,2,1630985229,570,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,3,1630985335,106,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,4,1630985365,30,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,5,1630985400,35,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,6,1630985430,30,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,7,1630985447,17,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,8,1630985462,15,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,9,1630985533,71,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,10,1630985544,11,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,11,1630985558,14,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,12,1630985571,13,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,13,1630985583,12,1366
t2ciiflg,0z4dickv,Baillon,Baillon_Decision,14,1630985595,12,1366
t2ciiflg,0z4dickv,Outro,Outro_Risk,15,1630985636,41,1366
t2ciiflg,0z4dickv,Outro,Domain_Questions_1,16,1630985671,35,1366
t2ciiflg,0z4dickv,Outro,Domain_Questions_2,17,1630985758,87,1366
t2ciiflg,0z4dickv,Outro,Demographic_Questions,18,1630985877,119,1366
t2ciiflg,0z4dickv,Outro,CLICCS_Questions,19,1630986004,127,1366
t2ciiflg,c7ivvu14,,InitializeParticipant,0,1630986478,NA,2381
t2ciiflg,c7ivvu14,Intro,Intro_Welcome,1,1630986485,7,2381
t2ciiflg,c7ivvu14,Intro,Intro_Instructions,2,1630987693,1208,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,3,1630987797,104,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,4,1630987838,41,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,5,1630987871,33,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,6,1630987908,37,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,7,1630987925,17,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,8,1630987946,21,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,9,1630988502,556,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,10,1630988527,25,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,11,1630988543,16,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,12,1630988555,12,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,13,1630988583,28,2381
t2ciiflg,c7ivvu14,Baillon,Baillon_Decision,14,1630988597,14,2381
t2ciiflg,c7ivvu14,Outro,Outro_Risk,15,1630988635,38,2381
t2ciiflg,c7ivvu14,Outro,Domain_Questions_1,16,1630988666,31,2381
t2ciiflg,c7ivvu14,Outro,Domain_Questions_2,17,1630988691,25,2381
t2ciiflg,c7ivvu14,Outro,Demographic_Questions,18,1630988721,30,2381
t2ciiflg,c7ivvu14,Outro,CLICCS_Questions,19,1630988859,138,2381
t2ciiflg,5esi0i08,,InitializeParticipant,0,1630989936,NA,878
t2ciiflg,5esi0i08,Intro,Intro_Welcome,1,1630989951,15,878
t2ciiflg,5esi0i08,Intro,Intro_Instructions,2,1630990207,256,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,3,1630990279,72,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,4,1630990330,51,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,5,1630990367,37,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,6,1630990401,34,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,7,1630990427,26,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,8,1630990442,15,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,9,1630990505,63,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,10,1630990531,26,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,11,1630990541,10,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,12,1630990556,15,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,13,1630990562,6,878
t2ciiflg,5esi0i08,Baillon,Baillon_Decision,14,1630990568,6,878
t2ciiflg,5esi0i08,Outro,Outro_Risk,15,1630990598,30,878
t2ciiflg,5esi0i08,Outro,Domain_Questions_1,16,1630990630,32,878
t2ciiflg,5esi0i08,Outro,Domain_Questions_2,17,1630990673,43,878
t2ciiflg,5esi0i08,Outro,Demographic_Questions,18,1630990698,25,878
t2ciiflg,h6fkuhw1,,InitializeParticipant,0,1630990702,NA,2411
t2ciiflg,h6fkuhw1,Intro,Intro_Welcome,1,1630990717,15,2411
t2ciiflg,tbcxhmmh,,InitializeParticipant,0,1630990798,NA,1469
t2ciiflg,5esi0i08,Outro,CLICCS_Questions,19,1630990814,116,878
t2ciiflg,tbcxhmmh,Intro,Intro_Welcome,1,1630991358,560,1469
t2ciiflg,tbcxhmmh,Intro,Intro_Instructions,2,1630991933,575,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,3,1630992006,73,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,4,1630992038,32,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,5,1630992047,9,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,6,1630992057,10,1469
t2ciiflg,6bseiwhb,,InitializeParticipant,0,1630992067,NA,892
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,7,1630992069,12,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,8,1630992076,7,1469
t2ciiflg,6bseiwhb,Intro,Intro_Welcome,1,1630992086,19,892
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,9,1630992103,27,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,10,1630992112,9,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,11,1630992126,14,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,12,1630992134,8,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,13,1630992142,8,1469
t2ciiflg,tbcxhmmh,Baillon,Baillon_Decision,14,1630992148,6,1469
t2ciiflg,tbcxhmmh,Outro,Outro_Risk,15,1630992164,16,1469
t2ciiflg,tbcxhmmh,Outro,Domain_Questions_1,16,1630992180,16,1469
t2ciiflg,tbcxhmmh,Outro,Domain_Questions_2,17,1630992201,21,1469
t2ciiflg,tbcxhmmh,Outro,Demographic_Questions,18,1630992226,25,1469
t2ciiflg,s41jiqt3,,InitializeParticipant,0,1630992249,NA,888
t2ciiflg,tbcxhmmh,Outro,CLICCS_Questions,19,1630992267,41,1469
t2ciiflg,s41jiqt3,Intro,Intro_Welcome,1,1630992273,24,888
t2ciiflg,ntv8sqtf,,InitializeParticipant,0,1630992366,NA,1151
t2ciiflg,ntv8sqtf,Intro,Intro_Welcome,1,1630992390,24,1151
t2ciiflg,6bseiwhb,Intro,Intro_Instructions,2,1630992464,378,892
t2ciiflg,h6fkuhw1,Intro,Intro_Instructions,2,1630992478,1761,2411
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,3,1630992559,81,2411
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,3,1630992564,100,892
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,4,1630992646,82,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,4,1630992677,118,2411
t2ciiflg,s41jiqt3,Intro,Intro_Instructions,2,1630992680,407,888
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,5,1630992694,48,892
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,6,1630992707,13,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,5,1630992712,35,2411
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,7,1630992723,16,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,3,1630992732,52,888
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,6,1630992734,22,2411
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,8,1630992737,14,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,4,1630992756,24,888
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,7,1630992760,26,2411
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,8,1630992779,19,2411
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,9,1630992785,48,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,5,1630992788,32,888
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,10,1630992801,16,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,6,1630992805,17,888
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,11,1630992815,14,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,7,1630992818,13,888
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,12,1630992827,12,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,9,1630992829,50,2411
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,8,1630992835,17,888
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,13,1630992837,10,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,10,1630992845,16,2411
t2ciiflg,6bseiwhb,Baillon,Baillon_Decision,14,1630992855,18,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,11,1630992877,32,2411
t2ciiflg,6bseiwhb,Outro,Outro_Risk,15,1630992878,23,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,12,1630992895,18,2411
t2ciiflg,6bseiwhb,Outro,Domain_Questions_1,16,1630992896,18,892
t2ciiflg,ntv8sqtf,Intro,Intro_Instructions,2,1630992905,515,1151
t2ciiflg,6bseiwhb,Outro,Domain_Questions_2,17,1630992912,16,892
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,13,1630992916,21,2411
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,9,1630992931,96,888
t2ciiflg,h6fkuhw1,Baillon,Baillon_Decision,14,1630992935,19,2411
t2ciiflg,6bseiwhb,Outro,Demographic_Questions,18,1630992943,31,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,10,1630992955,24,888
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,3,1630992957,52,1151
t2ciiflg,6bseiwhb,Outro,CLICCS_Questions,19,1630992959,16,892
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,11,1630992965,10,888
t2ciiflg,h6fkuhw1,Outro,Outro_Risk,15,1630992970,35,2411
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,12,1630992977,12,888
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,13,1630992992,15,888
t2ciiflg,h6fkuhw1,Outro,Domain_Questions_1,16,1630992996,26,2411
t2ciiflg,s41jiqt3,Baillon,Baillon_Decision,14,1630993006,14,888
t2ciiflg,hk3bt8jq,,InitializeParticipant,0,1630993015,NA,827
t2ciiflg,s41jiqt3,Outro,Outro_Risk,15,1630993027,21,888
t2ciiflg,h6fkuhw1,Outro,Domain_Questions_2,17,1630993031,35,2411
t2ciiflg,s41jiqt3,Outro,Domain_Questions_1,16,1630993041,14,888
t2ciiflg,hk3bt8jq,Intro,Intro_Welcome,1,1630993042,27,827
t2ciiflg,h6fkuhw1,Outro,Demographic_Questions,18,1630993071,40,2411
t2ciiflg,s41jiqt3,Outro,Domain_Questions_2,17,1630993076,35,888
t2ciiflg,h6fkuhw1,Outro,CLICCS_Questions,19,1630993113,42,2411
t2ciiflg,s41jiqt3,Outro,Demographic_Questions,18,1630993116,40,888
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,4,1630993122,165,1151
t2ciiflg,s41jiqt3,Outro,CLICCS_Questions,19,1630993137,21,888
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,5,1630993142,20,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,6,1630993160,18,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,7,1630993170,10,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,8,1630993179,9,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,9,1630993227,48,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,10,1630993268,41,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,11,1630993276,8,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,12,1630993290,14,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,13,1630993299,9,1151
t2ciiflg,ntv8sqtf,Baillon,Baillon_Decision,14,1630993314,15,1151
t2ciiflg,hk3bt8jq,Intro,Intro_Instructions,2,1630993315,273,827
t2ciiflg,ntv8sqtf,Outro,Outro_Risk,15,1630993335,21,1151
t2ciiflg,ntv8sqtf,Outro,Domain_Questions_1,16,1630993347,12,1151
t2ciiflg,ntv8sqtf,Outro,Domain_Questions_2,17,1630993373,26,1151
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,3,1630993425,110,827
t2ciiflg,ntv8sqtf,Outro,Demographic_Questions,18,1630993433,60,1151
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,4,1630993457,32,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,5,1630993482,25,827
t2ciiflg,q5g88rqf,,InitializeParticipant,0,1630993483,NA,981
t2ciiflg,q5g88rqf,Intro,Intro_Welcome,1,1630993498,15,981
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,6,1630993502,20,827
t2ciiflg,ntv8sqtf,Outro,CLICCS_Questions,19,1630993517,84,1151
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,7,1630993520,18,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,8,1630993532,12,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,9,1630993577,45,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,10,1630993587,10,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,11,1630993617,30,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,12,1630993640,23,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,13,1630993670,30,827
t2ciiflg,hk3bt8jq,Baillon,Baillon_Decision,14,1630993681,11,827
t2ciiflg,hk3bt8jq,Outro,Outro_Risk,15,1630993707,26,827
t2ciiflg,hk3bt8jq,Outro,Domain_Questions_1,16,1630993734,27,827
t2ciiflg,hk3bt8jq,Outro,Domain_Questions_2,17,1630993756,22,827
t2ciiflg,hk3bt8jq,Outro,Demographic_Questions,18,1630993788,32,827
t2ciiflg,q5g88rqf,Intro,Intro_Instructions,2,1630993835,337,981
t2ciiflg,hk3bt8jq,Outro,CLICCS_Questions,19,1630993842,54,827
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,3,1630993883,48,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,4,1630993911,28,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,5,1630993941,30,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,6,1630993956,15,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,7,1630993970,14,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,8,1630993992,22,981
t2ciiflg,7skwdatl,,InitializeParticipant,0,1630994027,NA,810
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,9,1630994039,47,981
t2ciiflg,7skwdatl,Intro,Intro_Welcome,1,1630994044,17,810
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,10,1630994055,16,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,11,1630994083,28,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,12,1630994101,18,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,13,1630994117,16,981
t2ciiflg,q5g88rqf,Baillon,Baillon_Decision,14,1630994126,9,981
t2ciiflg,q5g88rqf,Outro,Outro_Risk,15,1630994153,27,981
t2ciiflg,q5g88rqf,Outro,Domain_Questions_1,16,1630994194,41,981
t2ciiflg,q5g88rqf,Outro,Domain_Questions_2,17,1630994218,24,981
t2ciiflg,q5g88rqf,Outro,Demographic_Questions,18,1630994250,32,981
t2ciiflg,7skwdatl,Intro,Intro_Instructions,2,1630994375,331,810
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,3,1630994447,72,810
t2ciiflg,q5g88rqf,Outro,CLICCS_Questions,19,1630994464,214,981
t2ciiflg,c012c3wh,,InitializeParticipant,0,1630994472,NA,983
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,4,1630994489,42,810
t2ciiflg,c012c3wh,Intro,Intro_Welcome,1,1630994493,21,983
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,5,1630994514,25,810
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,6,1630994535,21,810
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,7,1630994550,15,810
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,8,1630994561,11,810
t2ciiflg,7skwdatl,Baillon,Baillon_Decision,9,1630994611,50,810
