participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.matching_probability,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
332,6izj6am4,,1,63,63,terminate,Results,2021-01-13 12:26:28.015894+00:00,1,,,0.00,332,,,,,,8,1,2,16,9,Chrome Test,61,25,Wette,35,E12,1,0,0.00,1,3,jing3te6,,,,,0
333,c82i6t4x,,1,63,63,terminate,Results,2021-01-13 12:26:28.038582+00:00,1,,,10.00,333,,,,,,8,2,3,16,9,Chrome Test,49,74,Lotterie,82,E13,0,0,0.00,1,3,jing3te6,,,,,0
334,j8wkwmef,,1,63,63,terminate,Results,2021-01-13 12:26:28.063400+00:00,1,,,0.00,334,,,,,,8,1,1,16,9,Chrome Test,46,98,Lotterie,50,E13,1,0,0.00,1,3,jing3te6,,,,,0
335,lc8pj7ws,,1,63,63,terminate,Results,2021-01-13 12:26:28.089012+00:00,1,,,10.00,335,,,,,,8,1,1,16,9,Chrome Test,15,99,Lotterie,78,E2,1,0,0.00,1,3,jing3te6,,,,,0
336,xeam3psp,,1,63,63,terminate,Results,2021-01-13 12:26:28.112109+00:00,1,,,0.00,336,,,,,,8,1,2,16,9,Chrome Test,71,29,Wette,60,E1,0,0,0.00,1,3,jing3te6,,,,,0
337,f14at3y0,,1,63,63,terminate,Results,2021-01-13 12:26:28.135247+00:00,1,,,10.00,337,,,,,,8,2,1,16,9,Chrome Test,85,58,Wette,47,E23,1,0,0.00,1,3,jing3te6,,,,,0
338,9nt0sw1u,,1,63,63,terminate,Results,2021-01-13 12:26:28.158779+00:00,1,,,10.00,338,,,,,,8,2,1,16,9,Chrome Test,29,57,Lotterie,55,E23,1,0,0.00,1,3,jing3te6,,,,,0
339,8wenoa69,,1,63,63,terminate,Results,2021-01-13 12:26:28.183217+00:00,1,,,0.00,339,,,,,,8,2,1,16,9,Chrome Test,16,100,Lotterie,61,E12,1,0,0.00,1,3,jing3te6,,,,,0
340,bqr4j3nk,,1,63,63,terminate,Results,2021-01-13 12:26:28.205835+00:00,1,,,10.00,340,,,,,,8,2,3,16,9,Chrome Test,67,10,Wette,25,E12,1,0,0.00,1,3,jing3te6,,,,,0
341,ne3gwyw8,,1,63,63,terminate,Results,2021-01-13 12:26:28.228621+00:00,1,,,0.00,341,,,,,,8,2,1,16,9,Chrome Test,25,25,Lotterie,14,E23,1,0,0.00,1,3,jing3te6,,,,,0
342,g2ugo8z3,,1,63,63,terminate,Results,2021-01-13 12:26:28.252641+00:00,1,,,10.00,342,,,,,,8,2,4,16,9,Chrome Test,9,30,Lotterie,24,E12,1,0,0.00,1,3,jing3te6,,,,,0
343,v65z8p2h,,1,63,63,terminate,Results,2021-01-13 12:26:28.274923+00:00,1,,,0.00,343,,,,,,8,1,3,16,9,Chrome Test,67,48,Wette,23,E13,1,0,0.00,1,3,jing3te6,,,,,0
344,9ef7ia9w,,1,63,63,terminate,Results,2021-01-13 12:26:28.297647+00:00,1,,,0.00,344,,,,,,8,1,3,16,9,Chrome Test,16,46,Lotterie,62,E12,0,0,0.00,1,3,jing3te6,,,,,0
345,6ey044ex,,1,63,63,terminate,Results,2021-01-13 12:26:28.320347+00:00,1,,,10.00,345,,,,,,8,1,3,16,9,Chrome Test,27,96,Lotterie,25,E23,1,0,0.00,1,3,jing3te6,,,,,0
346,akogdn6r,,1,63,63,terminate,Results,2021-01-13 12:26:28.343030+00:00,1,,,0.00,346,,,,,,8,1,3,16,9,Chrome Test,30,67,Lotterie,29,E12,1,0,0.00,1,3,jing3te6,,,,,0
347,xnputdyn,,1,63,63,terminate,Results,2021-01-13 12:26:28.366673+00:00,1,,,10.00,347,,,,,,8,1,4,16,9,Chrome Test,98,35,Wette,93,E13,0,0,0.00,1,3,jing3te6,,,,,0
348,n9z15mzk,,1,63,63,terminate,Results,2021-01-13 12:26:28.389012+00:00,1,,,0.00,348,,,,,,8,2,4,16,9,Chrome Test,24,48,Lotterie,29,E12,1,0,0.00,1,3,jing3te6,,,,,0
349,68p839xw,,1,63,63,terminate,Results,2021-01-13 12:26:28.410924+00:00,1,,,0.00,349,,,,,,8,2,1,16,9,Chrome Test,42,84,Lotterie,28,E3,1,0,0.00,1,3,jing3te6,,,,,0
350,tnysvx32,,1,63,63,terminate,Results,2021-01-13 12:26:28.435979+00:00,1,,,10.00,350,,,,,,8,2,4,16,9,Chrome Test,29,41,Lotterie,86,E12,0,0,0.00,1,3,jing3te6,,,,,0
351,2qyvexhf,,1,63,63,terminate,Results,2021-01-13 12:26:28.459987+00:00,1,,,10.00,351,,,,,,8,2,1,16,9,Chrome Test,44,25,Wette,92,E2,0,0,0.00,1,3,jing3te6,,,,,0
352,jq3makca,,1,63,63,terminate,Results,2021-01-13 12:26:28.483861+00:00,1,,,0.00,352,,,,,,8,2,1,16,9,Chrome Test,37,38,Lotterie,78,E23,0,0,0.00,1,3,jing3te6,,,,,0
353,7elfpq8z,,1,63,63,terminate,Results,2021-01-13 12:26:28.508731+00:00,1,,,10.00,353,,,,,,8,2,4,16,9,Chrome Test,20,19,Wette,38,E12,1,1,10.00,1,3,jing3te6,,,,,0
354,n8wt7uu6,,1,63,63,terminate,Results,2021-01-13 12:26:28.531955+00:00,1,,,0.00,354,,,,,,8,2,4,16,9,Chrome Test,77,69,Wette,58,E13,0,0,0.00,1,3,jing3te6,,,,,0
355,8qkz5rpy,,1,63,63,terminate,Results,2021-01-13 12:26:28.556852+00:00,1,,,10.00,355,,,,,,8,1,1,16,9,Chrome Test,95,22,Wette,14,E23,1,1,10.00,1,3,jing3te6,,,,,0
356,vsd5090r,,1,63,63,terminate,Results,2021-01-13 12:26:28.579760+00:00,1,,,10.00,356,,,,,,8,2,2,16,9,Chrome Test,64,30,Wette,14,E1,0,0,0.00,1,3,jing3te6,,,,,0
357,nkn93aa3,,1,63,63,terminate,Results,2021-01-13 12:26:28.602370+00:00,1,,,10.00,357,,,,,,8,1,3,16,9,Chrome Test,78,24,Wette,75,E3,0,0,0.00,1,3,jing3te6,,,,,0
358,rnu3y8wq,,1,63,63,terminate,Results,2021-01-13 12:26:28.626332+00:00,1,,,10.00,358,,,,,,8,1,4,16,9,Chrome Test,15,39,Lotterie,55,E3,0,0,0.00,1,3,jing3te6,,,,,0
359,k2q5e0zf,,1,63,63,terminate,Results,2021-01-13 12:26:28.650243+00:00,1,,,0.00,359,,,,,,8,1,1,16,9,Chrome Test,21,73,Lotterie,28,E23,1,0,0.00,1,3,jing3te6,,,,,0
360,pg6ptnpt,,1,63,63,terminate,Results,2021-01-13 12:26:28.675846+00:00,1,,,10.00,360,,,,,,8,1,3,16,9,Chrome Test,97,94,Wette,36,E2,1,0,0.00,1,3,jing3te6,,,,,0
361,rrl0erxm,,1,63,63,terminate,Results,2021-01-13 12:26:28.698627+00:00,1,,,0.00,361,,,,,,8,2,2,16,9,Chrome Test,91,63,Wette,78,E1,1,0,0.00,1,3,jing3te6,,,,,0
362,bk9yzvy7,,1,63,63,terminate,Results,2021-01-13 12:26:28.721985+00:00,1,,,10.00,362,,,,,,8,1,3,16,9,Chrome Test,32,71,Lotterie,48,E3,1,0,0.00,1,3,jing3te6,,,,,0
363,hryk5lnm,,1,63,63,terminate,Results,2021-01-13 12:26:28.744213+00:00,1,,,10.00,363,,,,,,8,1,1,16,9,Chrome Test,3,94,Lotterie,64,E12,1,0,0.00,1,3,jing3te6,,,,,0
364,4pt6clud,,1,63,63,terminate,Results,2021-01-13 12:26:28.768400+00:00,1,,,0.00,364,,,,,,8,1,2,16,9,Chrome Test,100,89,Wette,66,E2,0,0,0.00,1,3,jing3te6,,,,,0
365,fwmeyd28,,1,63,63,terminate,Results,2021-01-13 12:26:28.791678+00:00,1,,,0.00,365,,,,,,8,2,2,16,9,Chrome Test,60,37,Wette,77,E2,0,0,0.00,1,3,jing3te6,,,,,0
366,huuxkuz7,,1,63,63,terminate,Results,2021-01-13 12:26:28.814369+00:00,1,,,0.00,366,,,,,,8,1,1,16,9,Chrome Test,98,30,Wette,65,E2,1,0,0.00,1,3,jing3te6,,,,,0
367,4irmxi99,,1,63,63,terminate,Results,2021-01-13 12:26:28.837119+00:00,1,,,0.00,367,,,,,,8,1,2,16,9,Chrome Test,67,93,Lotterie,24,E3,1,0,0.00,1,3,jing3te6,,,,,0
368,j6vqn4x0,,1,63,63,terminate,Results,2021-01-13 12:26:28.861707+00:00,1,,,0.00,368,,,,,,8,1,1,16,9,Chrome Test,12,2,Wette,37,E13,1,0,0.00,1,3,jing3te6,,,,,0
369,0s9hiltm,,1,63,63,terminate,Results,2021-01-13 12:26:28.885102+00:00,1,,,0.00,369,,,,,,8,1,3,16,9,Chrome Test,79,43,Wette,0,E23,1,0,0.00,1,3,jing3te6,,,,,0
370,6nnmee7c,,1,63,63,terminate,Results,2021-01-13 12:26:28.907092+00:00,1,,,10.00,370,,,,,,8,1,1,16,9,Chrome Test,34,40,Lotterie,96,E3,0,0,0.00,1,3,jing3te6,,,,,0
371,a8v6jtyb,,1,63,63,terminate,Results,2021-01-13 12:26:28.929733+00:00,1,,,10.00,371,,,,,,8,2,3,16,9,Chrome Test,33,5,Wette,7,E3,0,0,0.00,1,3,jing3te6,,,,,0
372,r74yisd7,,1,63,63,terminate,Results,2021-01-13 12:26:28.952258+00:00,1,,,10.00,372,,,,,,8,1,1,16,9,Chrome Test,37,80,Lotterie,35,E13,1,0,0.00,1,3,jing3te6,,,,,0
373,e6xfneum,,1,63,63,terminate,Results,2021-01-13 12:26:28.975540+00:00,1,,,10.00,373,,,,,,8,1,4,16,9,Chrome Test,88,79,Wette,66,E23,0,0,0.00,1,3,jing3te6,,,,,0
374,mqjkrw9o,,1,63,63,terminate,Results,2021-01-13 12:26:28.998285+00:00,1,,,0.00,374,,,,,,8,1,3,16,9,Chrome Test,70,98,Lotterie,11,E2,1,0,0.00,1,3,jing3te6,,,,,0
375,zwm8xs4z,,1,63,63,terminate,Results,2021-01-13 12:26:29.021779+00:00,1,,,10.00,375,,,,,,8,1,4,16,9,Chrome Test,24,81,Lotterie,45,E3,1,0,0.00,1,3,jing3te6,,,,,0
376,558d6bpr,,1,63,63,terminate,Results,2021-01-13 12:26:29.044544+00:00,1,,,10.00,376,,,,,,8,1,1,16,9,Chrome Test,10,1,Wette,89,E3,0,0,0.00,1,3,jing3te6,,,,,0
377,7t033rkl,,1,63,63,terminate,Results,2021-01-13 12:26:29.068564+00:00,1,,,10.00,377,,,,,,8,1,4,16,9,Chrome Test,38,100,Lotterie,66,E1,1,0,0.00,1,3,jing3te6,,,,,0
378,i290iz4u,,1,63,63,terminate,Results,2021-01-13 12:26:29.091206+00:00,1,,,10.00,378,,,,,,8,1,4,16,9,Chrome Test,24,62,Lotterie,82,E2,0,0,0.00,1,3,jing3te6,,,,,0
379,olkr5ke9,,1,63,63,terminate,Results,2021-01-13 12:26:29.113618+00:00,1,,,10.00,379,,,,,,8,1,3,16,9,Chrome Test,81,20,Wette,85,E1,1,0,0.00,1,3,jing3te6,,,,,0
380,ch4h1xns,,1,63,63,terminate,Results,2021-01-13 12:26:29.135803+00:00,1,,,0.00,380,,,,,,8,1,4,16,9,Chrome Test,40,82,Lotterie,91,E3,0,0,0.00,1,3,jing3te6,,,,,0
381,zcifujh3,,1,63,63,terminate,Results,2021-01-13 12:26:29.158917+00:00,1,,,0.00,381,,,,,,8,1,2,16,9,Chrome Test,18,67,Lotterie,63,E12,1,0,0.00,1,3,jing3te6,,,,,0
382,ij51rst4,,1,63,63,terminate,Results,2021-01-13 12:26:29.181607+00:00,1,,,10.00,382,,,,,,8,1,4,16,9,Chrome Test,69,64,Wette,11,E13,1,0,0.00,1,3,jing3te6,,,,,0
383,8bvs6wmd,,1,63,63,terminate,Results,2021-01-13 12:26:29.203726+00:00,1,,,10.00,383,,,,,,8,2,4,16,9,Chrome Test,65,82,Lotterie,52,E13,1,0,0.00,1,3,jing3te6,,,,,0
384,8570x111,,1,63,63,terminate,Results,2021-01-13 12:26:29.226673+00:00,1,,,10.00,384,,,,,,8,2,2,16,9,Chrome Test,72,54,Wette,20,E1,0,0,0.00,1,3,jing3te6,,,,,0
385,wkpr7e9x,,1,63,63,terminate,Results,2021-01-13 12:26:29.250684+00:00,1,,,0.00,385,,,,,,8,2,3,16,9,Chrome Test,15,96,Lotterie,85,E12,1,0,0.00,1,3,jing3te6,,,,,0
386,xjqdl2vy,,1,63,63,terminate,Results,2021-01-13 12:26:29.273646+00:00,1,,,0.00,386,,,,,,8,2,2,16,9,Chrome Test,20,41,Lotterie,48,E23,0,0,0.00,1,3,jing3te6,,,,,0
387,q43gqx4b,,1,63,63,terminate,Results,2021-01-13 12:26:29.296626+00:00,1,,,0.00,387,,,,,,8,1,3,16,9,Chrome Test,89,4,Wette,20,E12,1,0,0.00,1,3,jing3te6,,,,,0
388,v0qcn17f,,1,63,63,terminate,Results,2021-01-13 12:26:29.319765+00:00,1,,,10.00,388,,,,,,8,2,2,16,9,Chrome Test,82,14,Wette,6,E23,1,0,0.00,1,3,jing3te6,,,,,0
389,r7s75oko,,1,63,63,terminate,Results,2021-01-13 12:26:29.341962+00:00,1,,,0.00,389,,,,,,8,1,2,16,9,Chrome Test,48,72,Lotterie,5,E13,1,0,0.00,1,3,jing3te6,,,,,0
390,tdg5tc46,,1,63,63,terminate,Results,2021-01-13 12:26:29.365603+00:00,1,,,10.00,390,,,,,,8,2,2,16,9,Chrome Test,86,92,Lotterie,86,E12,1,0,0.00,1,3,jing3te6,,,,,0
391,mw1kn15v,,1,63,63,terminate,Results,2021-01-13 12:26:29.388521+00:00,1,,,0.00,391,,,,,,8,2,1,16,9,Chrome Test,100,77,Wette,82,E1,1,0,0.00,1,3,jing3te6,,,,,0
392,fnf49v8p,,1,63,63,terminate,Results,2021-01-13 12:26:29.410893+00:00,1,,,10.00,392,,,,,,8,2,1,16,9,Chrome Test,69,26,Wette,76,E1,0,0,0.00,1,3,jing3te6,,,,,0
393,o74gwsle,,1,63,63,terminate,Results,2021-01-13 12:26:29.433905+00:00,1,,,10.00,393,,,,,,8,2,3,16,9,Chrome Test,45,60,Lotterie,7,E23,1,0,0.00,1,3,jing3te6,,,,,0
394,bhhejg45,,1,63,63,terminate,Results,2021-01-13 12:26:29.456626+00:00,1,,,10.00,394,,,,,,8,2,1,16,9,Chrome Test,55,84,Lotterie,82,E23,1,0,0.00,1,3,jing3te6,,,,,0
395,kivzsznh,,1,63,63,terminate,Results,2021-01-13 12:26:29.480304+00:00,1,,,10.00,395,,,,,,8,2,2,16,9,Chrome Test,34,60,Lotterie,60,E13,1,0,0.00,1,3,jing3te6,,,,,0
396,p0mw6dkf,,1,63,63,terminate,Results,2021-01-13 12:26:29.507015+00:00,1,,,10.00,396,,,,,,8,1,3,16,9,Chrome Test,23,70,Lotterie,53,E2,1,0,0.00,1,3,jing3te6,,,,,0
397,3kmb65vw,,1,63,63,terminate,Results,2021-01-13 12:26:29.532871+00:00,1,,,0.00,397,,,,,,8,2,1,16,9,Chrome Test,8,43,Lotterie,29,E23,1,0,0.00,1,3,jing3te6,,,,,0
398,g9f679hg,,1,63,63,terminate,Results,2021-01-13 12:26:29.555611+00:00,1,,,0.00,398,,,,,,8,2,2,16,9,Chrome Test,88,62,Wette,69,E1,0,0,0.00,1,3,jing3te6,,,,,0
399,kufng4ef,,1,63,63,terminate,Results,2021-01-13 12:26:29.579938+00:00,1,,,10.00,399,,,,,,8,2,1,16,9,Chrome Test,50,17,Wette,61,E3,0,0,0.00,1,3,jing3te6,,,,,0
400,pr7twc6s,,1,63,63,terminate,Results,2021-01-13 12:26:29.602389+00:00,1,,,0.00,400,,,,,,8,1,3,16,9,Chrome Test,29,67,Lotterie,14,E23,1,0,0.00,1,3,jing3te6,,,,,0
401,im1ndtaz,,1,63,63,terminate,Results,2021-01-13 12:26:29.626125+00:00,1,,,10.00,401,,,,,,8,1,2,16,9,Chrome Test,52,38,Wette,15,E23,1,0,0.00,1,3,jing3te6,,,,,0
402,nv3tv40y,,1,63,63,terminate,Results,2021-01-13 12:26:29.649419+00:00,1,,,10.00,402,,,,,,8,1,3,16,9,Chrome Test,5,78,Lotterie,10,E1,1,0,0.00,1,3,jing3te6,,,,,0
403,buuzgj6n,,1,63,63,terminate,Results,2021-01-13 12:26:29.672871+00:00,1,,,10.00,403,,,,,,8,2,3,16,9,Chrome Test,4,0,Wette,97,E13,0,0,0.00,1,3,jing3te6,,,,,0
404,2d4z4456,,1,63,63,terminate,Results,2021-01-13 12:26:29.695952+00:00,1,,,0.00,404,,,,,,8,2,3,16,9,Chrome Test,76,23,Wette,21,E12,1,0,0.00,1,3,jing3te6,,,,,0
405,m4dx9hxv,,1,63,63,terminate,Results,2021-01-13 12:26:29.718322+00:00,1,,,10.00,405,,,,,,8,1,4,16,9,Chrome Test,40,32,Wette,64,E23,1,0,0.00,1,3,jing3te6,,,,,0
406,9m73sig7,,1,63,63,terminate,Results,2021-01-13 12:26:29.741323+00:00,1,,,0.00,406,,,,,,8,2,4,16,9,Chrome Test,34,63,Lotterie,91,E13,0,0,0.00,1,3,jing3te6,,,,,0
407,j09k2lom,,1,63,63,terminate,Results,2021-01-13 12:26:29.764855+00:00,1,,,10.00,407,,,,,,8,1,3,16,9,Chrome Test,43,71,Lotterie,1,E13,1,0,0.00,1,3,jing3te6,,,,,0
408,tx0w4azy,,1,63,63,terminate,Results,2021-01-13 12:26:29.788925+00:00,1,,,10.00,408,,,,,,8,2,4,16,9,Chrome Test,29,41,Lotterie,89,E3,0,0,0.00,1,3,jing3te6,,,,,0
409,tnek7qlq,,1,63,63,terminate,Results,2021-01-13 12:26:29.810991+00:00,1,,,0.00,409,,,,,,8,2,3,16,9,Chrome Test,23,26,Lotterie,53,E2,0,1,0.00,1,3,jing3te6,,,,,0
410,tjgcp58a,,1,63,63,terminate,Results,2021-01-13 12:26:29.834021+00:00,1,,,10.00,410,,,,,,8,1,2,16,9,Chrome Test,41,39,Wette,57,E23,1,0,0.00,1,3,jing3te6,,,,,0
411,o0ys9rv2,,1,63,63,terminate,Results,2021-01-13 12:26:29.857373+00:00,1,,,0.00,411,,,,,,8,2,1,16,9,Chrome Test,48,17,Wette,26,E3,0,0,0.00,1,3,jing3te6,,,,,0
412,0viaejex,,1,63,63,terminate,Results,2021-01-13 12:26:29.881665+00:00,1,,,0.00,412,,,,,,8,1,4,16,9,Chrome Test,56,50,Wette,31,E2,1,0,0.00,1,3,jing3te6,,,,,0
413,eus8fid8,,1,63,63,terminate,Results,2021-01-13 12:26:29.904720+00:00,1,,,10.00,413,,,,,,8,1,2,16,9,Chrome Test,34,78,Lotterie,47,E13,1,0,0.00,1,3,jing3te6,,,,,0
414,d9zvj425,,1,63,63,terminate,Results,2021-01-13 12:26:29.927750+00:00,1,,,0.00,414,,,,,,8,2,3,16,9,Chrome Test,7,77,Lotterie,28,E2,1,0,0.00,1,3,jing3te6,,,,,0
415,xr0sazdj,,1,63,63,terminate,Results,2021-01-13 12:26:29.949905+00:00,1,,,0.00,415,,,,,,8,1,2,16,9,Chrome Test,47,73,Lotterie,90,E1,0,1,0.00,1,3,jing3te6,,,,,0
416,wtf0zc0e,,1,63,63,terminate,Results,2021-01-13 12:26:29.973492+00:00,1,,,10.00,416,,,,,,8,1,2,16,9,Chrome Test,81,50,Wette,59,E1,0,0,0.00,1,3,jing3te6,,,,,0
417,72jft2pk,,1,63,63,terminate,Results,2021-01-13 12:26:30.206360+00:00,1,,,0.00,417,,,,,,8,2,2,16,9,Chrome Test,1,32,Lotterie,73,E1,0,0,0.00,1,3,jing3te6,,,,,0
418,065gtghe,,1,63,63,terminate,Results,2021-01-13 12:26:30.237238+00:00,1,,,10.00,418,,,,,,8,2,4,16,9,Chrome Test,28,65,Lotterie,93,E3,0,0,0.00,1,3,jing3te6,,,,,0
419,bhm1jg6g,,1,63,63,terminate,Results,2021-01-13 12:26:30.263655+00:00,1,,,10.00,419,,,,,,8,2,4,16,9,Chrome Test,77,92,Lotterie,4,E13,1,1,10.00,1,3,jing3te6,,,,,0
420,5yfurz3a,,1,63,63,terminate,Results,2021-01-13 12:26:30.287112+00:00,1,,,10.00,420,,,,,,8,2,4,16,9,Chrome Test,100,71,Wette,68,E3,0,0,0.00,1,3,jing3te6,,,,,0
421,gkh4zlde,,1,63,63,terminate,Results,2021-01-13 12:26:30.310448+00:00,1,,,0.00,421,,,,,,8,2,2,16,9,Chrome Test,85,34,Wette,6,E13,1,0,0.00,1,3,jing3te6,,,,,0
422,bp0por6q,,1,63,63,terminate,Results,2021-01-13 12:26:30.332902+00:00,1,,,0.00,422,,,,,,8,1,3,16,9,Chrome Test,17,73,Lotterie,34,E2,1,0,0.00,1,3,jing3te6,,,,,0
423,k649kbvb,,1,63,63,terminate,Results,2021-01-13 12:26:30.356004+00:00,1,,,10.00,423,,,,,,8,1,2,16,9,Chrome Test,2,23,Lotterie,51,E23,0,0,0.00,1,3,jing3te6,,,,,0
424,a75qji36,,1,63,63,terminate,Results,2021-01-13 12:26:30.378912+00:00,1,,,10.00,424,,,,,,8,2,1,16,9,Chrome Test,71,31,Wette,25,E3,0,0,0.00,1,3,jing3te6,,,,,0
425,o1c6582d,,1,63,63,terminate,Results,2021-01-13 12:26:30.402733+00:00,1,,,10.00,425,,,,,,8,1,4,16,9,Chrome Test,55,99,Lotterie,42,E23,1,0,0.00,1,3,jing3te6,,,,,0
426,jm1krghp,,1,63,63,terminate,Results,2021-01-13 12:26:30.425382+00:00,1,,,10.00,426,,,,,,8,2,1,16,9,Chrome Test,71,94,Lotterie,47,E13,1,0,0.00,1,3,jing3te6,,,,,0
427,n1n5po61,,1,63,63,terminate,Results,2021-01-13 12:26:30.448553+00:00,1,,,0.00,427,,,,,,8,2,3,16,9,Chrome Test,9,90,Lotterie,46,E23,1,0,0.00,1,3,jing3te6,,,,,0
428,s6m0t6ng,,1,63,63,terminate,Results,2021-01-13 12:26:30.471499+00:00,1,,,10.00,428,,,,,,8,1,3,16,9,Chrome Test,97,58,Wette,20,E23,1,0,0.00,1,3,jing3te6,,,,,0
429,5mqar9tv,,1,63,63,terminate,Results,2021-01-13 12:26:30.494410+00:00,1,,,10.00,429,,,,,,8,1,2,16,9,Chrome Test,100,65,Wette,87,E13,0,0,0.00,1,3,jing3te6,,,,,0
430,smijn1iz,,1,63,63,terminate,Results,2021-01-13 12:26:30.517526+00:00,1,,,10.00,430,,,,,,8,2,3,16,9,Chrome Test,19,46,Lotterie,39,E1,1,0,0.00,1,3,jing3te6,,,,,0
431,f5jdy9ii,,1,63,63,terminate,Results,2021-01-13 12:26:30.540839+00:00,1,,,0.00,431,,,,,,8,1,1,16,9,Chrome Test,70,67,Wette,27,E1,1,0,0.00,1,3,jing3te6,,,,,0
432,xwpk735h,,1,63,63,terminate,Results,2021-01-13 12:26:30.563546+00:00,1,,,0.00,432,,,,,,8,1,1,16,9,Chrome Test,23,74,Lotterie,55,E2,1,0,0.00,1,3,jing3te6,,,,,0
433,y6a6xhu1,,1,63,63,terminate,Results,2021-01-13 12:26:30.586618+00:00,1,,,0.00,433,,,,,,8,1,3,16,9,Chrome Test,45,63,Lotterie,22,E13,1,0,0.00,1,3,jing3te6,,,,,0
434,g6c1i4e7,,1,63,63,terminate,Results,2021-01-13 12:26:30.609647+00:00,1,,,10.00,434,,,,,,8,2,1,16,9,Chrome Test,9,25,Lotterie,28,E12,0,0,0.00,1,3,jing3te6,,,,,0
435,t82xklyw,,1,63,63,terminate,Results,2021-01-13 12:26:30.632123+00:00,1,,,0.00,435,,,,,,8,2,4,16,9,Chrome Test,9,5,Wette,66,E1,1,0,0.00,1,3,jing3te6,,,,,0
436,qk2hgec7,,1,63,63,terminate,Results,2021-01-13 12:26:30.654243+00:00,1,,,10.00,436,,,,,,8,2,1,16,9,Chrome Test,87,30,Wette,96,E12,1,0,0.00,1,3,jing3te6,,,,,0
437,0dlhw4rd,,1,63,63,terminate,Results,2021-01-13 12:26:30.676785+00:00,1,,,10.00,437,,,,,,8,2,3,16,9,Chrome Test,90,86,Wette,58,E13,1,0,0.00,1,3,jing3te6,,,,,0
438,19jhvnie,,1,63,63,terminate,Results,2021-01-13 12:26:30.699763+00:00,1,,,0.00,438,,,,,,8,2,1,16,9,Chrome Test,65,95,Lotterie,40,E2,1,0,0.00,1,3,jing3te6,,,,,0
439,kapwgdc8,,1,63,63,terminate,Results,2021-01-13 12:26:30.722441+00:00,1,,,10.00,439,,,,,,8,1,1,16,9,Chrome Test,51,59,Lotterie,72,E23,0,0,0.00,1,3,jing3te6,,,,,0
440,qjla9a53,,1,63,63,terminate,Results,2021-01-13 12:26:30.745288+00:00,1,,,0.00,440,,,,,,8,1,3,16,9,Chrome Test,83,8,Wette,20,E23,0,0,0.00,1,3,jing3te6,,,,,0
441,qxt2xplu,,1,63,63,terminate,Results,2021-01-13 12:26:30.769682+00:00,1,,,0.00,441,,,,,,8,1,2,16,9,Chrome Test,81,48,Wette,91,E3,0,0,0.00,1,3,jing3te6,,,,,0
442,ur30sdp8,,1,63,63,terminate,Results,2021-01-13 12:26:30.792819+00:00,1,,,0.00,442,,,,,,8,1,1,16,9,Chrome Test,19,22,Lotterie,52,E13,0,0,0.00,1,3,jing3te6,,,,,0
443,zulxoliu,,1,63,63,terminate,Results,2021-01-13 12:26:30.815960+00:00,1,,,10.00,443,,,,,,8,1,2,16,9,Chrome Test,31,55,Lotterie,77,E3,0,0,0.00,1,3,jing3te6,,,,,0
444,bsm0mnfm,,1,63,63,terminate,Results,2021-01-13 12:26:30.838602+00:00,1,,,0.00,444,,,,,,8,2,1,16,9,Chrome Test,56,24,Wette,46,E12,1,0,0.00,1,3,jing3te6,,,,,0
445,o27ykbpn,,1,63,63,terminate,Results,2021-01-13 12:26:30.861064+00:00,1,,,0.00,445,,,,,,8,2,1,16,9,Chrome Test,54,19,Wette,96,E23,1,0,0.00,1,3,jing3te6,,,,,0
446,gahnwt6c,,1,63,63,terminate,Results,2021-01-13 12:26:30.883596+00:00,1,,,10.00,446,,,,,,8,2,1,16,9,Chrome Test,24,58,Lotterie,53,E13,1,0,0.00,1,3,jing3te6,,,,,0
447,txdtf28c,,1,63,63,terminate,Results,2021-01-13 12:26:30.906811+00:00,1,,,10.00,447,,,,,,8,2,4,16,9,Chrome Test,91,22,Wette,10,E13,1,0,0.00,1,3,jing3te6,,,,,0
448,gb0qz7up,,1,63,63,terminate,Results,2021-01-13 12:26:30.929710+00:00,1,,,0.00,448,,,,,,8,2,3,16,9,Chrome Test,81,66,Wette,75,E23,1,0,0.00,1,3,jing3te6,,,,,0
449,a2h952jj,,1,63,63,terminate,Results,2021-01-13 12:26:30.952728+00:00,1,,,0.00,449,,,,,,8,2,3,16,9,Chrome Test,5,31,Lotterie,37,E3,0,0,0.00,1,3,jing3te6,,,,,0
450,igz9yd9i,,1,63,63,terminate,Results,2021-01-13 12:26:30.975286+00:00,1,,,0.00,450,,,,,,8,1,1,16,9,Chrome Test,2,94,Lotterie,74,E23,1,0,0.00,1,3,jing3te6,,,,,0
451,p2jmfqjg,,1,63,63,terminate,Results,2021-01-13 12:26:30.998604+00:00,1,,,0.00,451,,,,,,8,1,4,16,9,Chrome Test,84,66,Wette,18,E1,1,0,0.00,1,3,jing3te6,,,,,0
