participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.BaillonQ1,player.BaillonQ2,player.BaillonQ3,player.BaillonQ4,player.BaillonQ5,player.CQ2,player.review_weather,player.review_instructions,player.window_width,player.window_height,player.browser,player.matching_probability,player.pivotal_lottery,player.payment_mechanism,player.random_draw,player.event_decision,player.success,player.is_relevant,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
235,oopxuovr,,1,63,63,terminate,Results,2021-01-13 12:26:25.450870+00:00,1,,,10.00,235,,,,,,8,2,0,16,9,Chrome Test,23,28,Lotterie,88,E1,0,0,0.00,1,4,jing3te6,,,,,0
236,nfsz3mtu,,1,63,63,terminate,Results,2021-01-13 12:26:25.473357+00:00,1,,,10.00,236,,,,,,8,1,0,16,9,Chrome Test,7,68,Lotterie,44,E3,1,0,0.00,1,4,jing3te6,,,,,0
237,gbumk5bt,,1,63,63,terminate,Results,2021-01-13 12:26:25.497355+00:00,1,,,0.00,237,,,,,,8,1,0,16,9,Chrome Test,99,79,Wette,75,E12,1,0,0.00,1,4,jing3te6,,,,,0
238,7sleb0mq,,1,63,63,terminate,Results,2021-01-13 12:26:25.521126+00:00,1,,,10.00,238,,,,,,8,2,0,16,9,Chrome Test,82,96,Lotterie,6,E23,1,0,0.00,1,4,jing3te6,,,,,0
239,qv5jic8z,,1,63,63,terminate,Results,2021-01-13 12:26:25.544096+00:00,1,,,10.00,239,,,,,,8,1,0,16,9,Chrome Test,39,50,Lotterie,54,E3,0,0,0.00,1,4,jing3te6,,,,,0
240,w500shrh,,1,63,63,terminate,Results,2021-01-13 12:26:25.566766+00:00,1,,,10.00,240,,,,,,8,2,0,16,9,Chrome Test,23,91,Lotterie,9,E2,1,0,0.00,1,4,jing3te6,,,,,0
241,jtn95neg,,1,63,63,terminate,Results,2021-01-13 12:26:25.589832+00:00,1,,,0.00,241,,,,,,8,2,0,16,9,Chrome Test,15,17,Lotterie,34,E2,0,0,0.00,1,4,jing3te6,,,,,0
242,q85fag2d,,1,63,63,terminate,Results,2021-01-13 12:26:25.743336+00:00,1,,,10.00,242,,,,,,8,1,0,16,9,Chrome Test,81,46,Wette,52,E23,1,0,0.00,1,4,jing3te6,,,,,0
243,hfxxweyc,,1,63,63,terminate,Results,2021-01-13 12:26:25.771827+00:00,1,,,10.00,243,,,,,,8,2,0,16,9,Chrome Test,45,72,Lotterie,31,E1,1,0,0.00,1,4,jing3te6,,,,,0
244,q4ctnxwb,,1,63,63,terminate,Results,2021-01-13 12:26:25.797351+00:00,1,,,0.00,244,,,,,,8,1,0,16,9,Chrome Test,91,80,Wette,43,E13,1,0,0.00,1,4,jing3te6,,,,,0
245,sq8jdvpf,,1,63,63,terminate,Results,2021-01-13 12:26:25.821766+00:00,1,,,10.00,245,,,,,,8,1,0,16,9,Chrome Test,29,79,Lotterie,9,E3,1,0,0.00,1,4,jing3te6,,,,,0
246,x5bxmseg,,1,63,63,terminate,Results,2021-01-13 12:26:25.847012+00:00,1,,,10.00,246,,,,,,8,1,0,16,9,Chrome Test,70,75,Lotterie,72,E2,1,0,0.00,1,4,jing3te6,,,,,0
247,2p0vu7e1,,1,63,63,terminate,Results,2021-01-13 12:26:25.870074+00:00,1,,,10.00,247,,,,,,8,1,0,16,9,Chrome Test,72,95,Lotterie,6,E12,1,0,0.00,1,4,jing3te6,,,,,0
248,qs5kid55,,1,63,63,terminate,Results,2021-01-13 12:26:25.892360+00:00,1,,,10.00,248,,,,,,8,2,0,16,9,Chrome Test,51,18,Wette,17,E3,0,0,0.00,1,4,jing3te6,,,,,0
249,ifg6xz76,,1,63,63,terminate,Results,2021-01-13 12:26:25.915301+00:00,1,,,10.00,249,,,,,,8,2,0,16,9,Chrome Test,55,34,Wette,49,E1,1,0,0.00,1,4,jing3te6,,,,,0
250,4meffxl0,,1,63,63,terminate,Results,2021-01-13 12:26:25.940236+00:00,1,,,10.00,250,,,,,,8,2,0,16,9,Chrome Test,85,62,Wette,43,E23,1,0,0.00,1,4,jing3te6,,,,,0
251,czu3uz72,,1,63,63,terminate,Results,2021-01-13 12:26:25.962345+00:00,1,,,0.00,251,,,,,,8,1,0,16,9,Chrome Test,35,42,Lotterie,72,E13,0,0,0.00,1,4,jing3te6,,,,,0
252,y7vrab19,,1,63,63,terminate,Results,2021-01-13 12:26:25.984930+00:00,1,,,0.00,252,,,,,,8,2,0,16,9,Chrome Test,95,22,Wette,84,E3,0,1,0.00,1,4,jing3te6,,,,,0
253,8531j3im,,1,63,63,terminate,Results,2021-01-13 12:26:26.007210+00:00,1,,,0.00,253,,,,,,8,1,0,16,9,Chrome Test,28,36,Lotterie,57,E13,0,0,0.00,1,4,jing3te6,,,,,0
254,7ikzc1q6,,1,63,63,terminate,Results,2021-01-13 12:26:26.029489+00:00,1,,,10.00,254,,,,,,8,1,0,16,9,Chrome Test,53,20,Wette,48,E2,0,0,0.00,1,4,jing3te6,,,,,0
255,kgg9rqjx,,1,63,63,terminate,Results,2021-01-13 12:26:26.052839+00:00,1,,,0.00,255,,,,,,8,1,0,16,9,Chrome Test,79,9,Wette,37,E13,0,0,0.00,1,4,jing3te6,,,,,0
256,kuqzjkdj,,1,63,63,terminate,Results,2021-01-13 12:26:26.075188+00:00,1,,,10.00,256,,,,,,8,1,0,16,9,Chrome Test,6,24,Lotterie,39,E1,0,0,0.00,1,4,jing3te6,,,,,0
257,np9iv0g0,,1,63,63,terminate,Results,2021-01-13 12:26:26.098850+00:00,1,,,10.00,257,,,,,,8,1,0,16,9,Chrome Test,30,60,Lotterie,83,E12,0,0,0.00,1,4,jing3te6,,,,,0
258,bqv15gse,,1,63,63,terminate,Results,2021-01-13 12:26:26.122381+00:00,1,,,10.00,258,,,,,,8,1,0,16,9,Chrome Test,50,29,Wette,44,E13,1,0,0.00,1,4,jing3te6,,,,,0
259,r5e43df4,,1,63,63,terminate,Results,2021-01-13 12:26:26.145980+00:00,1,,,0.00,259,,,,,,8,2,0,16,9,Chrome Test,10,10,Lotterie,11,E2,0,0,0.00,1,4,jing3te6,,,,,0
260,0ptdrie0,,1,63,63,terminate,Results,2021-01-13 12:26:26.172723+00:00,1,,,0.00,260,,,,,,8,2,0,16,9,Chrome Test,49,19,Wette,23,E1,0,0,0.00,1,4,jing3te6,,,,,0
261,axbf945w,,1,63,63,terminate,Results,2021-01-13 12:26:26.196147+00:00,1,,,10.00,261,,,,,,8,2,0,16,9,Chrome Test,81,1,Wette,39,E2,0,0,0.00,1,4,jing3te6,,,,,0
262,80ay7sad,,1,63,63,terminate,Results,2021-01-13 12:26:26.219971+00:00,1,,,0.00,262,,,,,,8,2,0,16,9,Chrome Test,85,93,Lotterie,18,E1,1,0,0.00,1,4,jing3te6,,,,,0
263,mu11ax7f,,1,63,63,terminate,Results,2021-01-13 12:26:26.248782+00:00,1,,,10.00,263,,,,,,8,1,0,16,9,Chrome Test,51,27,Wette,52,E2,1,0,0.00,1,4,jing3te6,,,,,0
264,lkxg88c1,,1,63,63,terminate,Results,2021-01-13 12:26:26.273016+00:00,1,,,0.00,264,,,,,,8,1,0,16,9,Chrome Test,65,56,Wette,70,E13,0,1,0.00,1,4,jing3te6,,,,,0
265,8jujbrg1,,1,63,63,terminate,Results,2021-01-13 12:26:26.295607+00:00,1,,,10.00,265,,,,,,8,2,0,16,9,Chrome Test,93,71,Wette,42,E12,1,0,0.00,1,4,jing3te6,,,,,0
266,acp3kx4j,,1,63,63,terminate,Results,2021-01-13 12:26:26.318894+00:00,1,,,0.00,266,,,,,,8,1,0,16,9,Chrome Test,12,37,Lotterie,49,E2,0,0,0.00,1,4,jing3te6,,,,,0
267,kstxzfne,,1,63,63,terminate,Results,2021-01-13 12:26:26.341102+00:00,1,,,10.00,267,,,,,,8,2,0,16,9,Chrome Test,55,19,Wette,2,E23,0,0,0.00,1,4,jing3te6,,,,,0
268,cutr47bk,,1,63,63,terminate,Results,2021-01-13 12:26:26.364358+00:00,1,,,0.00,268,,,,,,8,2,0,16,9,Chrome Test,14,22,Lotterie,8,E1,1,0,0.00,1,4,jing3te6,,,,,0
269,6b7wdjw1,,1,63,63,terminate,Results,2021-01-13 12:26:26.387589+00:00,1,,,0.00,269,,,,,,8,2,0,16,9,Chrome Test,47,81,Lotterie,51,E12,1,0,0.00,1,4,jing3te6,,,,,0
270,x0dozwu0,,1,63,63,terminate,Results,2021-01-13 12:26:26.410393+00:00,1,,,10.00,270,,,,,,8,2,0,16,9,Chrome Test,15,98,Lotterie,78,E13,1,0,0.00,1,4,jing3te6,,,,,0
271,6hvx1jbc,,1,63,63,terminate,Results,2021-01-13 12:26:26.433382+00:00,1,,,10.00,271,,,,,,8,1,0,16,9,Chrome Test,47,6,Wette,22,E12,1,0,0.00,1,4,jing3te6,,,,,0
272,dbwzkst9,,1,63,63,terminate,Results,2021-01-13 12:26:26.457292+00:00,1,,,10.00,272,,,,,,8,2,0,16,9,Chrome Test,30,6,Wette,3,E2,1,0,0.00,1,4,jing3te6,,,,,0
273,glotpgmy,,1,63,63,terminate,Results,2021-01-13 12:26:26.480339+00:00,1,,,0.00,273,,,,,,8,2,0,16,9,Chrome Test,64,22,Wette,49,E13,1,0,0.00,1,4,jing3te6,,,,,0
274,wy1mkesa,,1,63,63,terminate,Results,2021-01-13 12:26:26.503082+00:00,1,,,10.00,274,,,,,,8,2,0,16,9,Chrome Test,55,13,Wette,40,E2,1,1,10.00,1,4,jing3te6,,,,,0
275,5m5jhb5f,,1,63,63,terminate,Results,2021-01-13 12:26:26.525351+00:00,1,,,10.00,275,,,,,,8,1,0,16,9,Chrome Test,6,67,Lotterie,31,E1,1,0,0.00,1,4,jing3te6,,,,,0
276,ybctkbvv,,1,63,63,terminate,Results,2021-01-13 12:26:26.547727+00:00,1,,,10.00,276,,,,,,8,2,0,16,9,Chrome Test,43,26,Wette,36,E2,0,0,0.00,1,4,jing3te6,,,,,0
277,lnmfwt0h,,1,63,63,terminate,Results,2021-01-13 12:26:26.570981+00:00,1,,,0.00,277,,,,,,8,2,0,16,9,Chrome Test,63,56,Wette,79,E12,1,0,0.00,1,4,jing3te6,,,,,0
278,mq921039,,1,63,63,terminate,Results,2021-01-13 12:26:26.593268+00:00,1,,,0.00,278,,,,,,8,2,0,16,9,Chrome Test,18,14,Wette,16,E2,0,0,0.00,1,4,jing3te6,,,,,0
279,hwutefm2,,1,63,63,terminate,Results,2021-01-13 12:26:26.615792+00:00,1,,,0.00,279,,,,,,8,2,0,16,9,Chrome Test,1,53,Lotterie,72,E13,0,0,0.00,1,4,jing3te6,,,,,0
280,zerqlhex,,1,63,63,terminate,Results,2021-01-13 12:26:26.637967+00:00,1,,,0.00,280,,,,,,8,2,0,16,9,Chrome Test,42,90,Lotterie,87,E12,1,0,0.00,1,4,jing3te6,,,,,0
281,klya8ndp,,1,63,63,terminate,Results,2021-01-13 12:26:26.661433+00:00,1,,,10.00,281,,,,,,8,2,0,16,9,Chrome Test,65,20,Wette,33,E1,0,0,0.00,1,4,jing3te6,,,,,0
282,2uklhpe7,,1,63,63,terminate,Results,2021-01-13 12:26:26.685778+00:00,1,,,0.00,282,,,,,,8,2,0,16,9,Chrome Test,24,47,Lotterie,49,E12,0,0,0.00,1,4,jing3te6,,,,,0
283,n1x8mckf,,1,63,63,terminate,Results,2021-01-13 12:26:26.707941+00:00,1,,,10.00,283,,,,,,8,1,0,16,9,Chrome Test,23,87,Lotterie,45,E2,1,1,10.00,1,4,jing3te6,,,,,0
284,ktqs4foz,,1,63,63,terminate,Results,2021-01-13 12:26:26.730968+00:00,1,,,10.00,284,,,,,,8,1,0,16,9,Chrome Test,10,33,Lotterie,59,E13,0,0,0.00,1,4,jing3te6,,,,,0
285,oc0t8cjd,,1,63,63,terminate,Results,2021-01-13 12:26:26.754496+00:00,1,,,10.00,285,,,,,,8,2,0,16,9,Chrome Test,86,90,Lotterie,16,E23,1,0,0.00,1,4,jing3te6,,,,,0
286,q8ewq37l,,1,63,63,terminate,Results,2021-01-13 12:26:26.777148+00:00,1,,,0.00,286,,,,,,8,2,0,16,9,Chrome Test,51,61,Lotterie,44,E1,1,0,0.00,1,4,jing3te6,,,,,0
287,8bv3qe24,,1,63,63,terminate,Results,2021-01-13 12:26:26.800877+00:00,1,,,0.00,287,,,,,,8,2,0,16,9,Chrome Test,8,62,Lotterie,4,E13,1,0,0.00,1,4,jing3te6,,,,,0
288,a818vzap,,1,63,63,terminate,Results,2021-01-13 12:26:26.824917+00:00,1,,,0.00,288,,,,,,8,1,0,16,9,Chrome Test,84,50,Wette,50,E12,1,0,0.00,1,4,jing3te6,,,,,0
289,yokfv95s,,1,63,63,terminate,Results,2021-01-13 12:26:26.847346+00:00,1,,,0.00,289,,,,,,8,2,0,16,9,Chrome Test,62,60,Wette,26,E12,1,0,0.00,1,4,jing3te6,,,,,0
290,6xwws8jp,,1,63,63,terminate,Results,2021-01-13 12:26:26.870589+00:00,1,,,0.00,290,,,,,,8,2,0,16,9,Chrome Test,48,24,Wette,70,E1,0,0,0.00,1,4,jing3te6,,,,,0
291,cneppaa5,,1,63,63,terminate,Results,2021-01-13 12:26:26.893359+00:00,1,,,10.00,291,,,,,,8,1,0,16,9,Chrome Test,51,86,Lotterie,86,E12,1,0,0.00,1,4,jing3te6,,,,,0
292,ax75plaj,,1,63,63,terminate,Results,2021-01-13 12:26:26.915563+00:00,1,,,10.00,292,,,,,,8,1,0,16,9,Chrome Test,84,63,Wette,69,E13,1,0,0.00,1,4,jing3te6,,,,,0
293,yja00qh3,,1,63,63,terminate,Results,2021-01-13 12:26:26.938647+00:00,1,,,10.00,293,,,,,,8,2,0,16,9,Chrome Test,31,20,Wette,13,E13,0,0,0.00,1,4,jing3te6,,,,,0
294,jy85txwo,,1,63,63,terminate,Results,2021-01-13 12:26:26.961581+00:00,1,,,10.00,294,,,,,,8,1,0,16,9,Chrome Test,95,8,Wette,79,E2,0,0,0.00,1,4,jing3te6,,,,,0
295,bima7cjj,,1,63,63,terminate,Results,2021-01-13 12:26:26.984306+00:00,1,,,10.00,295,,,,,,8,1,0,16,9,Chrome Test,40,43,Lotterie,62,E12,0,0,0.00,1,4,jing3te6,,,,,0
296,2dj0csrr,,1,63,63,terminate,Results,2021-01-13 12:26:27.006700+00:00,1,,,10.00,296,,,,,,8,2,0,16,9,Chrome Test,53,94,Lotterie,93,E1,1,0,0.00,1,4,jing3te6,,,,,0
297,kytc4mx8,,1,63,63,terminate,Results,2021-01-13 12:26:27.029119+00:00,1,,,10.00,297,,,,,,8,2,0,16,9,Chrome Test,48,93,Lotterie,81,E2,1,1,10.00,1,4,jing3te6,,,,,0
298,lqf4l9im,,1,63,63,terminate,Results,2021-01-13 12:26:27.052114+00:00,1,,,10.00,298,,,,,,8,1,0,16,9,Chrome Test,98,62,Wette,5,E1,1,0,0.00,1,4,jing3te6,,,,,0
299,cwjd6t4g,,1,63,63,terminate,Results,2021-01-13 12:26:27.074808+00:00,1,,,10.00,299,,,,,,8,2,0,16,9,Chrome Test,55,42,Wette,87,E23,1,0,0.00,1,4,jing3te6,,,,,0
300,qb07oz1r,,1,63,63,terminate,Results,2021-01-13 12:26:27.097389+00:00,1,,,10.00,300,,,,,,8,2,0,16,9,Chrome Test,38,71,Lotterie,36,E2,1,0,0.00,1,4,jing3te6,,,,,0
301,tb1wikns,,1,63,63,terminate,Results,2021-01-13 12:26:27.119846+00:00,1,,,10.00,301,,,,,,8,2,0,16,9,Chrome Test,61,64,Lotterie,55,E13,1,0,0.00,1,4,jing3te6,,,,,0
302,oy1x9cd7,,1,63,63,terminate,Results,2021-01-13 12:26:27.142465+00:00,1,,,10.00,302,,,,,,8,2,0,16,9,Chrome Test,95,30,Wette,95,E13,0,0,0.00,1,4,jing3te6,,,,,0
303,v3pcudbr,,1,63,63,terminate,Results,2021-01-13 12:26:27.167222+00:00,1,,,10.00,303,,,,,,8,2,0,16,9,Chrome Test,80,59,Wette,72,E12,1,0,0.00,1,4,jing3te6,,,,,0
304,dgflacse,,1,63,63,terminate,Results,2021-01-13 12:26:27.189516+00:00,1,,,0.00,304,,,,,,8,2,0,16,9,Chrome Test,90,2,Wette,58,E12,1,0,0.00,1,4,jing3te6,,,,,0
305,cd016508,,1,63,63,terminate,Results,2021-01-13 12:26:27.211894+00:00,1,,,10.00,305,,,,,,8,2,0,16,9,Chrome Test,3,43,Lotterie,73,E2,0,0,0.00,1,4,jing3te6,,,,,0
306,v3ql8r4w,,1,63,63,terminate,Results,2021-01-13 12:26:27.234322+00:00,1,,,10.00,306,,,,,,8,1,0,16,9,Chrome Test,25,91,Lotterie,16,E2,1,0,0.00,1,4,jing3te6,,,,,0
307,uqfimpqr,,1,63,63,terminate,Results,2021-01-13 12:26:27.258518+00:00,1,,,10.00,307,,,,,,8,1,0,16,9,Chrome Test,56,37,Wette,80,E3,0,0,0.00,1,4,jing3te6,,,,,0
308,6m4yu8cd,,1,63,63,terminate,Results,2021-01-13 12:26:27.281260+00:00,1,,,10.00,308,,,,,,8,1,0,16,9,Chrome Test,30,73,Lotterie,12,E3,1,0,0.00,1,4,jing3te6,,,,,0
309,53kiz6gt,,1,63,63,terminate,Results,2021-01-13 12:26:27.303312+00:00,1,,,10.00,309,,,,,,8,1,0,16,9,Chrome Test,58,93,Lotterie,82,E1,1,0,0.00,1,4,jing3te6,,,,,0
310,q07svr8j,,1,63,63,terminate,Results,2021-01-13 12:26:27.326597+00:00,1,,,10.00,310,,,,,,8,2,0,16,9,Chrome Test,66,63,Wette,44,E1,1,0,0.00,1,4,jing3te6,,,,,0
311,m6pklhrq,,1,63,63,terminate,Results,2021-01-13 12:26:27.349242+00:00,1,,,0.00,311,,,,,,8,2,0,16,9,Chrome Test,32,100,Lotterie,58,E1,1,0,0.00,1,4,jing3te6,,,,,0
312,cdiqshzh,,1,63,63,terminate,Results,2021-01-13 12:26:27.373261+00:00,1,,,0.00,312,,,,,,8,2,0,16,9,Chrome Test,98,29,Wette,1,E12,1,0,0.00,1,4,jing3te6,,,,,0
313,59oydq4d,,1,63,63,terminate,Results,2021-01-13 12:26:27.395388+00:00,1,,,10.00,313,,,,,,8,2,0,16,9,Chrome Test,88,7,Wette,47,E2,0,0,0.00,1,4,jing3te6,,,,,0
314,78qu12nj,,1,63,63,terminate,Results,2021-01-13 12:26:27.418546+00:00,1,,,10.00,314,,,,,,8,2,0,16,9,Chrome Test,75,38,Wette,81,E2,0,0,0.00,1,4,jing3te6,,,,,0
315,fj8cf3i1,,1,63,63,terminate,Results,2021-01-13 12:26:27.441006+00:00,1,,,10.00,315,,,,,,8,1,0,16,9,Chrome Test,26,94,Lotterie,43,E12,1,0,0.00,1,4,jing3te6,,,,,0
316,t2kckikr,,1,63,63,terminate,Results,2021-01-13 12:26:27.463898+00:00,1,,,0.00,316,,,,,,8,2,0,16,9,Chrome Test,25,100,Lotterie,91,E2,1,0,0.00,1,4,jing3te6,,,,,0
317,dkg91f5w,,1,63,63,terminate,Results,2021-01-13 12:26:27.486887+00:00,1,,,0.00,317,,,,,,8,2,0,16,9,Chrome Test,60,55,Wette,91,E13,1,0,0.00,1,4,jing3te6,,,,,0
318,qs7g73qd,,1,63,63,terminate,Results,2021-01-13 12:26:27.509346+00:00,1,,,10.00,318,,,,,,8,1,0,16,9,Chrome Test,35,42,Lotterie,58,E2,0,0,0.00,1,4,jing3te6,,,,,0
319,nkrvye8z,,1,63,63,terminate,Results,2021-01-13 12:26:27.533201+00:00,1,,,10.00,319,,,,,,8,1,0,16,9,Chrome Test,93,10,Wette,8,E13,0,0,0.00,1,4,jing3te6,,,,,0
320,nsrf50q3,,1,63,63,terminate,Results,2021-01-13 12:26:27.556316+00:00,1,,,0.00,320,,,,,,8,1,0,16,9,Chrome Test,36,100,Lotterie,53,E2,1,0,0.00,1,4,jing3te6,,,,,0
321,siu4lzgt,,1,63,63,terminate,Results,2021-01-13 12:26:27.752792+00:00,1,,,0.00,321,,,,,,8,1,0,16,9,Chrome Test,8,41,Lotterie,57,E23,0,0,0.00,1,4,jing3te6,,,,,0
322,3b6wzreo,,1,63,63,terminate,Results,2021-01-13 12:26:27.780158+00:00,1,,,10.00,322,,,,,,8,1,0,16,9,Chrome Test,44,78,Lotterie,0,E1,1,0,0.00,1,4,jing3te6,,,,,0
323,lz57tii9,,1,63,63,terminate,Results,2021-01-13 12:26:27.805632+00:00,1,,,10.00,323,,,,,,8,1,0,16,9,Chrome Test,79,75,Wette,38,E12,1,0,0.00,1,4,jing3te6,,,,,0
324,jcst22uf,,1,63,63,terminate,Results,2021-01-13 12:26:27.828786+00:00,1,,,10.00,324,,,,,,8,2,0,16,9,Chrome Test,60,62,Lotterie,42,E12,1,0,0.00,1,4,jing3te6,,,,,0
325,2segtjdp,,1,63,63,terminate,Results,2021-01-13 12:26:27.852495+00:00,1,,,10.00,325,,,,,,8,2,0,16,9,Chrome Test,72,52,Wette,10,E2,1,0,0.00,1,4,jing3te6,,,,,0
326,80yqd5wn,,1,63,63,terminate,Results,2021-01-13 12:26:27.874509+00:00,1,,,0.00,326,,,,,,8,1,0,16,9,Chrome Test,54,6,Wette,8,E3,0,0,0.00,1,4,jing3te6,,,,,0
327,rez5q0js,,1,63,63,terminate,Results,2021-01-13 12:26:27.897182+00:00,1,,,10.00,327,,,,,,8,2,0,16,9,Chrome Test,27,3,Wette,86,E2,1,0,0.00,1,4,jing3te6,,,,,0
328,wgksll5f,,1,63,63,terminate,Results,2021-01-13 12:26:27.920016+00:00,1,,,0.00,328,,,,,,8,2,0,16,9,Chrome Test,83,87,Lotterie,82,E1,1,0,0.00,1,4,jing3te6,,,,,0
329,wnqccaz1,,1,63,63,terminate,Results,2021-01-13 12:26:27.945470+00:00,1,,,0.00,329,,,,,,8,2,0,16,9,Chrome Test,81,27,Wette,30,E12,1,0,0.00,1,4,jing3te6,,,,,0
330,hpa9u62r,,1,63,63,terminate,Results,2021-01-13 12:26:27.969450+00:00,1,,,10.00,330,,,,,,8,2,0,16,9,Chrome Test,98,55,Wette,76,E12,1,0,0.00,1,4,jing3te6,,,,,0
331,6f3kophu,,1,63,63,terminate,Results,2021-01-13 12:26:27.993253+00:00,1,,,0.00,331,,,,,,8,2,0,16,9,Chrome Test,97,8,Wette,99,E2,0,0,0.00,1,4,jing3te6,,,,,0
332,6izj6am4,,1,63,63,terminate,Results,2021-01-13 12:26:28.015894+00:00,1,,,0.00,332,,,,,,8,2,0,16,9,Chrome Test,54,12,Wette,40,E23,0,0,0.00,1,4,jing3te6,,,,,0
333,c82i6t4x,,1,63,63,terminate,Results,2021-01-13 12:26:28.038582+00:00,1,,,10.00,333,,,,,,8,1,0,16,9,Chrome Test,48,80,Lotterie,86,E13,0,0,0.00,1,4,jing3te6,,,,,0
334,j8wkwmef,,1,63,63,terminate,Results,2021-01-13 12:26:28.063400+00:00,1,,,0.00,334,,,,,,8,1,0,16,9,Chrome Test,64,70,Lotterie,74,E1,0,0,0.00,1,4,jing3te6,,,,,0
335,lc8pj7ws,,1,63,63,terminate,Results,2021-01-13 12:26:28.089012+00:00,1,,,10.00,335,,,,,,8,2,0,16,9,Chrome Test,23,3,Wette,62,E3,0,0,0.00,1,4,jing3te6,,,,,0
336,xeam3psp,,1,63,63,terminate,Results,2021-01-13 12:26:28.112109+00:00,1,,,0.00,336,,,,,,8,2,0,16,9,Chrome Test,77,8,Wette,45,E2,1,0,0.00,1,4,jing3te6,,,,,0
337,f14at3y0,,1,63,63,terminate,Results,2021-01-13 12:26:28.135247+00:00,1,,,10.00,337,,,,,,8,2,0,16,9,Chrome Test,84,13,Wette,83,E12,1,0,0.00,1,4,jing3te6,,,,,0
338,9nt0sw1u,,1,63,63,terminate,Results,2021-01-13 12:26:28.158779+00:00,1,,,10.00,338,,,,,,8,2,0,16,9,Chrome Test,14,34,Lotterie,44,E13,0,0,0.00,1,4,jing3te6,,,,,0
339,8wenoa69,,1,63,63,terminate,Results,2021-01-13 12:26:28.183217+00:00,1,,,0.00,339,,,,,,8,1,0,16,9,Chrome Test,3,87,Lotterie,40,E23,1,0,0.00,1,4,jing3te6,,,,,0
340,bqr4j3nk,,1,63,63,terminate,Results,2021-01-13 12:26:28.205835+00:00,1,,,10.00,340,,,,,,8,2,0,16,9,Chrome Test,97,95,Wette,20,E2,1,0,0.00,1,4,jing3te6,,,,,0
341,ne3gwyw8,,1,63,63,terminate,Results,2021-01-13 12:26:28.228621+00:00,1,,,0.00,341,,,,,,8,1,0,16,9,Chrome Test,22,24,Lotterie,14,E1,1,0,0.00,1,4,jing3te6,,,,,0
342,g2ugo8z3,,1,63,63,terminate,Results,2021-01-13 12:26:28.252641+00:00,1,,,10.00,342,,,,,,8,2,0,16,9,Chrome Test,25,42,Lotterie,66,E1,0,0,0.00,1,4,jing3te6,,,,,0
343,v65z8p2h,,1,63,63,terminate,Results,2021-01-13 12:26:28.274923+00:00,1,,,0.00,343,,,,,,8,2,0,16,9,Chrome Test,15,27,Lotterie,93,E23,0,0,0.00,1,4,jing3te6,,,,,0
344,9ef7ia9w,,1,63,63,terminate,Results,2021-01-13 12:26:28.297647+00:00,1,,,0.00,344,,,,,,8,2,0,16,9,Chrome Test,34,21,Wette,87,E2,1,0,0.00,1,4,jing3te6,,,,,0
345,6ey044ex,,1,63,63,terminate,Results,2021-01-13 12:26:28.320347+00:00,1,,,10.00,345,,,,,,8,2,0,16,9,Chrome Test,57,38,Wette,40,E13,0,0,0.00,1,4,jing3te6,,,,,0
346,akogdn6r,,1,63,63,terminate,Results,2021-01-13 12:26:28.343030+00:00,1,,,0.00,346,,,,,,8,1,0,16,9,Chrome Test,98,5,Wette,37,E23,1,0,0.00,1,4,jing3te6,,,,,0
347,xnputdyn,,1,63,63,terminate,Results,2021-01-13 12:26:28.366673+00:00,1,,,10.00,347,,,,,,8,1,0,16,9,Chrome Test,18,52,Lotterie,38,E3,1,0,0.00,1,4,jing3te6,,,,,0
348,n9z15mzk,,1,63,63,terminate,Results,2021-01-13 12:26:28.389012+00:00,1,,,0.00,348,,,,,,8,1,0,16,9,Chrome Test,30,24,Wette,80,E1,1,0,0.00,1,4,jing3te6,,,,,0
349,68p839xw,,1,63,63,terminate,Results,2021-01-13 12:26:28.410924+00:00,1,,,0.00,349,,,,,,8,1,0,16,9,Chrome Test,40,1,Wette,18,E23,1,0,0.00,1,4,jing3te6,,,,,0
350,tnysvx32,,1,63,63,terminate,Results,2021-01-13 12:26:28.435979+00:00,1,,,10.00,350,,,,,,8,2,0,16,9,Chrome Test,46,37,Wette,45,E3,0,0,0.00,1,4,jing3te6,,,,,0
351,2qyvexhf,,1,63,63,terminate,Results,2021-01-13 12:26:28.459987+00:00,1,,,10.00,351,,,,,,8,2,0,16,9,Chrome Test,81,84,Lotterie,26,E1,1,1,10.00,1,4,jing3te6,,,,,0
352,jq3makca,,1,63,63,terminate,Results,2021-01-13 12:26:28.483861+00:00,1,,,0.00,352,,,,,,8,1,0,16,9,Chrome Test,46,58,Lotterie,51,E13,1,0,0.00,1,4,jing3te6,,,,,0
353,7elfpq8z,,1,63,63,terminate,Results,2021-01-13 12:26:28.508731+00:00,1,,,10.00,353,,,,,,8,1,0,16,9,Chrome Test,19,74,Lotterie,25,E13,1,0,0.00,1,4,jing3te6,,,,,0
354,n8wt7uu6,,1,63,63,terminate,Results,2021-01-13 12:26:28.531955+00:00,1,,,0.00,354,,,,,,8,2,0,16,9,Chrome Test,33,32,Wette,60,E3,0,1,0.00,1,4,jing3te6,,,,,0
